x	y	label	showSelected
0.504981433564763	0.954545454545455	BROWNSVILLE	US1TXCMR008
0.504981433564763	0.954545454545455	SANTA ANA NWR	USR0000TLRG
0.504981433564763	0.954545454545455	BROWNSVILLE	US1TXCMR061
0.504981433564763	0.954545454545455	BROWNSVILLE S PADRE ISLAND AIRPORT	USW00012919
0.504981433564763	0.954545454545455	BROWNSVILLE	US1TXCMR094
0.504981433564763	0.954545454545455	MCALLEN	US1TXHDL021
0.504981433564763	0.954545454545455	WESLACO	USC00419588
0.504981433564763	0.954545454545455	HARLINGEN	US1TXCMR012
0.504981433564763	0.954545454545455	HARLINGEN RIO GRANDE VALLEY AIRPORT	USW00012904
0.504981433564763	0.954545454545455	LAGUNA ATASCOSA	USR0000TLAG
0.504981433564763	0.954545454545455	LAGUNA VISTA TX 	US1TXCMR058
0.504981433564763	0.954545454545455	RIO GRANDE CITY	USC00417622
0.504981433564763	0.954545454545455	LA JOYA	US1TXHDL005
0.504981433564763	0.954545454545455	FALCON DAM	USC00413060
0.504981433564763	0.954545454545455	RIO GRANDE CITY	US1TXST0002
0.504981433564763	0.954545454545455	EDINBURG	USW00012987
0.504981433564763	0.954545454545455	PORT MANSFIELD	USC00417184
0.504981433564763	0.954545454545455	RAYMONDVILLE	USC00417458
0.504981433564763	0.954545454545455	ESCOBAS	USC00412950
0.504981433564763	0.954545454545455	FALFURRIAS	US1TXBRK003
0.504981433564763	0.954545454545455	SARITA 7 E	USC00418081
0.504981433564763	0.954545454545455	EL CENIZO	US1TXWB0009
0.504981433564763	0.954545454545455	HEBBRONVILLE	US1TXDV0001
0.504981433564763	0.954545454545455	KINGSVILLE	US1TXKL0002
0.504981433564763	0.954545454545455	PADRE ISLAND NATIONAL SEASHORE	USC00416739
0.504981433564763	0.954545454545455	LAREDO	US1TXWB0022
0.504981433564763	0.954545454545455	FREER	US1TXWB0023
0.504981433564763	0.954545454545455	KINGSVILLE	USC00414810
0.504981433564763	0.954545454545455	CORPUS CHRISTI	US1TXNU0040
0.504981433564763	0.954545454545455	CORPUS CHRISTI	US1TXNU0007
0.504981433564763	0.954545454545455	FREER	USC00413341
0.504981433564763	0.954545454545455	ALICE AIRPORT	USW00012932
0.504981433564763	0.954545454545455	ROBSTOWN	USC00417677
0.504981433564763	0.954545454545455	LAS TIENDAS RANCH	US1TXWB0004
0.504981433564763	0.954545454545455	ORANGE GROVE	US1TXJW0006
0.504981433564763	0.954545454545455	MATHIS 4 SSW	USC00415661
0.504981433564763	0.954545454545455	SINTON 3 NW	USC00418354
0.504981433564763	0.954545454545455	ARANSAS PASS	US1TXAR0008
0.504981433564763	0.954545454545455	ROCKPORT	US1TXAR0005
0.504981433564763	0.954545454545455	ARTESIA WELLS	US1TXLS0004
0.504981433564763	0.954545454545455	ARTESIA WELLS	US1TXLS0006
0.504981433564763	0.954545454545455	LOMA ALTA	USC00415303
0.504981433564763	0.954545454545455	GEORGE WEST	US1TXLO0016
0.504981433564763	0.954545454545455	BEEVILLE	US1TXBEE018
0.504981433564763	0.954545454545455	MATAGORDA ISLAND	USR0000TMAT
0.504981433564763	0.954545454545455	EL INDIO	USC00412824
0.504981433564763	0.954545454545455	CARRIZO SPRINGS 3 W	USC00411486
0.504981433564763	0.954545454545455	COTULLA	US1TXLS0005
0.504981433564763	0.954545454545455	CALLIHAM	USC00411337
0.504981433564763	0.954545454545455	GEORGE WEST	US1TXLO0009
0.504981433564763	0.954545454545455	GEORGE WEST	US1TXLO0012
0.504981433564763	0.954545454545455	BEEVILLE 5 NE	USC00410639
0.504981433564763	0.954545454545455	BEEVILLE	US1TXBEE010
0.504981433564763	0.954545454545455	REFUGIO	US1TXRF0008
0.504981433564763	0.954545454545455	AUSTWELL	USC00410436
0.504981433564763	0.954545454545455	SEADRIFT	US1TXCLH015
0.504981433564763	0.954545454545455	SEADRIFT	US1TXCLH001
0.504981433564763	0.954545454545455	CARRIZO SPRINGS	US1TXDM0002
0.504981433564763	0.954545454545455	COTULLA	US1TXLS0009
0.504981433564763	0.954545454545455	DILLEY	US1TXLS0003
0.504981433564763	0.954545454545455	TILDEN	US1TXMCM004
0.504981433564763	0.954545454545455	CROSS	USC00412125
0.504981433564763	0.954545454545455	THREE RIVERS 8 NE	USC00419007
0.504981433564763	0.954545454545455	NORMANNA	US1TXBEE017
0.504981433564763	0.954545454545455	GOLIAD	US1TXGD0003
0.504981433564763	0.954545454545455	VICTORIA	US1TXVC0021
0.504981433564763	0.954545454545455	MATAGORDA 2	USC00415659
0.504981433564763	0.954545454545455	SOUTH FLOWING WELLS	US1TXZV0012
0.504981433564763	0.954545454545455	PALOMO LODGE	US1TXZV0003
0.504981433564763	0.954545454545455	KARNES CITY	US1TXKS0003
0.504981433564763	0.954545454545455	RUNGE	USC00417836
0.504981433564763	0.954545454545455	GOLIAD	US1TXGD0004
0.504981433564763	0.954545454545455	GOLIAD	US1TXGD0012
0.504981433564763	0.954545454545455	VICTORIA	US1TXVC0022
0.504981433564763	0.954545454545455	VICTORIA	US1TXVC0039
0.504981433564763	0.954545454545455	VICTORIA	US1TXVC0020
0.504981433564763	0.954545454545455	INEZ	US1TXVC0009
0.504981433564763	0.954545454545455	PALACIOS AIRPORT	USW00012935
0.504981433564763	0.954545454545455	TRIANGLE	US1TXZV0013
0.504981433564763	0.954545454545455	PEARSALL	US1TXFR0010
0.504981433564763	0.954545454545455	PEARSALL	US1TXFR0002
0.504981433564763	0.954545454545455	JOURDANTON	US1TXAT0021
0.504981433564763	0.954545454545455	PLEASANTON	US1TXAT0025
0.504981433564763	0.954545454545455	FALLS CITY 7 WSW	USC00413065
0.504981433564763	0.954545454545455	YORKTOWN	US1TXDW0008
0.504981433564763	0.954545454545455	CUERO	US1TXDW0012
0.504981433564763	0.954545454545455	EDNA 7 NW	USC00412770
0.504981433564763	0.954545454545455	GANADO	US1TXJK0005
0.504981433564763	0.954545454545455	DANEVANG 1 W	USC00412266
0.504981433564763	0.954545454545455	BAY CITY WATERWORKS	USC00410569
0.504981433564763	0.954545454545455	FREEPORT 2 NW	USC00413340
0.504981433564763	0.954545454545455	LAJITAS	USC00414950
0.504981433564763	0.954545454545455	CHISOS BASIN	USC00411715
0.504981433564763	0.954545454545455	CHISOS BASIN	USR0000TCHI
0.504981433564763	0.954545454545455	RIO GRANDE VILLAGE	USC00417624
0.504981433564763	0.954545454545455	BRACKETTVILLE	US1TXKY0018
0.504981433564763	0.954545454545455	HONDO	US1TXMDN022
0.504981433564763	0.954545454545455	DEVINE	US1TXMDN023
0.504981433564763	0.954545454545455	DEVINE	US1TXMDN039
0.504981433564763	0.954545454545455	LYTLE	US1TXAT0028
0.504981433564763	0.954545454545455	GILLETT	US1TXKS0009
0.504981433564763	0.954545454545455	CUERO	US1TXDW0010
0.504981433564763	0.954545454545455	YOAKUM	USC00419952
0.504981433564763	0.954545454545455	HALLETTSVILLE	US1TXLV0002
0.504981433564763	0.954545454545455	SPEAKS 2	USC00418519
0.504981433564763	0.954545454545455	EL CAMPO	US1TXWH0011
0.504981433564763	0.954545454545455	EL CAMPO	USC00412786
0.504981433564763	0.954545454545455	WEST COLUMBIA 1 ESE	USC00419605
0.504981433564763	0.954545454545455	ANGLETON	US1TXBRZ021
0.504981433564763	0.954545454545455	BRAZORIA NWR	USR0000TBRA
0.504981433564763	0.954545454545455	GALVESTON SCHOLES FIELD	USW00012923
0.504981433564763	0.954545454545455	TERLINGUA	US1TXBRS011
0.504981433564763	0.954545454545455	TERLINGUA	US1TXBRS018
0.504981433564763	0.954545454545455	PANTHER JUNCTION 2 N	USW00022016
0.504981433564763	0.954545454545455	DEL RIO	US1TXVV0003
0.504981433564763	0.954545454545455	BRACKETTVILLE	US1TXKY0015
0.504981433564763	0.954545454545455	KNIPPA	US1TXUV0029
0.504981433564763	0.954545454545455	D HANIS	US1TXMDN021
0.504981433564763	0.954545454545455	HONDO AIRPORT	USW00012962
0.504981433564763	0.954545454545455	HONDO	US1TXMDN024
0.504981433564763	0.954545454545455	CASTROVILLE	US1TXBXR298
0.504981433564763	0.954545454545455	LACKLAND AFB	US1TXBXR015
0.504981433564763	0.954545454545455	SAN ANTONIO	US1TXBXR188
0.504981433564763	0.954545454545455	CHINA GROVE	US1TXBXR031
0.504981433564763	0.954545454545455	TERRELL HILLS	US1TXBXR135
0.504981433564763	0.954545454545455	ST. HEDWIG	US1TXWO0014
0.504981433564763	0.954545454545455	ADKINS	US1TXWO0030
0.504981433564763	0.954545454545455	NEW BERLIN	US1TXGP0014
0.504981433564763	0.954545454545455	LEESVILLE	US1TXGZ0016
0.504981433564763	0.954545454545455	GONZALES	USC00413624
0.504981433564763	0.954545454545455	GONZALES	US1TXGZ0010
0.504981433564763	0.954545454545455	SHINER	US1TXLV0004
0.504981433564763	0.954545454545455	HALLETTSVILLE	US1TXLV0023
0.504981433564763	0.954545454545455	HALLETTSVILLE	US1TXLV0005
0.504981433564763	0.954545454545455	HALLETTSVILLE	US1TXLV0025
0.504981433564763	0.954545454545455	WHARTON	US1TXWH0009
0.504981433564763	0.954545454545455	THOMPSONS 3 WSW	USC00418996
0.504981433564763	0.954545454545455	MISSOURI CITY	US1TXFB0028
0.504981433564763	0.954545454545455	LEAGUE CITY	US1TXGV0052
0.504981433564763	0.954545454545455	ALVIN	US1TXBRZ018
0.504981433564763	0.954545454545455	LA MARQUE	US1TXGV0049
0.504981433564763	0.954545454545455	WEST CORAZONES	USC00419620
0.504981433564763	0.954545454545455	PERSIMMON GAP	USC00416959
0.504981433564763	0.954545454545455	BRACKETTVILLE	USC00411013
0.504981433564763	0.954545454545455	CAMP WOOD2 SSE	US1TXUV0019
0.504981433564763	0.954545454545455	PIPE CREEK	US1TXBND038
0.504981433564763	0.954545454545455	PIPE CREEK	US1TXBND048
0.504981433564763	0.954545454545455	LAKEHILLS	US1TXBND019
0.504981433564763	0.954545454545455	MICO	US1TXMDN027
0.504981433564763	0.954545454545455	SHAVANO PARK	US1TXBXR075
0.504981433564763	0.954545454545455	HELOTES	US1TXBXR014
0.504981433564763	0.954545454545455	HOLLYWOOD PARK	US1TXBXR008
0.504981433564763	0.954545454545455	CIBOLO	US1TXCML046
0.504981433564763	0.954545454545455	MCQUEENEY	US1TXGP0034
0.504981433564763	0.954545454545455	KINGSBURY	US1TXGP0016
0.504981433564763	0.954545454545455	GONZALES	US1TXGZ0021
0.504981433564763	0.954545454545455	GONZALES	US1TXGZ0026
0.504981433564763	0.954545454545455	FLATONIA 4 SE	USC00413183
0.504981433564763	0.954545454545455	ATTWATER NWR	USR0000TATT
0.504981433564763	0.954545454545455	RICHMOND	USC00417594
0.504981433564763	0.954545454545455	SUGAR LAND	US1TXFB0027
0.504981433564763	0.954545454545455	PEARLAND	US1TXBRZ025
0.504981433564763	0.954545454545455	PEARLAND	US1TXHRR168
0.504981433564763	0.954545454545455	KEMAH	US1TXGV0029
0.504981433564763	0.954545454545455	ANAHUAC NWR	USR0000TANA
0.504981433564763	0.954545454545455	MCFADDEN	USR0000TMCF
0.504981433564763	0.954545454545455	ALPINE	US1TXBRS023
0.504981433564763	0.954545454545455	LANGTRY	US1TXVV0014
0.504981433564763	0.954545454545455	LANGTRY	USC00415048
0.504981433564763	0.954545454545455	COMSTOCK SEMINOLE CAN	US1TXVV0015
0.504981433564763	0.954545454545455	ROCKSPRINGS	US1TXED0001
0.504981433564763	0.954545454545455	CAMP WOOD	US1TXRL0005
0.504981433564763	0.954545454545455	LEAKEY	US1TXRL0016
0.504981433564763	0.954545454545455	MEDINA 1 NE	USC00415742
0.504981433564763	0.954545454545455	BANDERA	US1TXBND029
0.504981433564763	0.954545454545455	BOERNE	US1TXKN0022
0.504981433564763	0.954545454545455	BOERNE	US1TXKN0060
0.504981433564763	0.954545454545455	SPRING BRANCH	US1TXCML007
0.504981433564763	0.954545454545455	SPRING BRANCH	US1TXCML104
0.504981433564763	0.954545454545455	NEW BRAUNFELS	US1TXCML008
0.504981433564763	0.954545454545455	SAN MARCOS	US1TXGP0088
0.504981433564763	0.954545454545455	STAPLES	US1TXGP0079
0.504981433564763	0.954545454545455	MULDOON	US1TXFY0037
0.504981433564763	0.954545454545455	WEIMAR	US1TXCLR004
0.504981433564763	0.954545454545455	FAYETTEVILLE	US1TXFY0033
0.504981433564763	0.954545454545455	NEW ULM	US1TXCLR006
0.504981433564763	0.954545454545455	SEALY	US1TXAS0005
0.504981433564763	0.954545454545455	BROOKSHIRE	US1TXWL0009
0.504981433564763	0.954545454545455	FULSHEAR	US1TXFB0032
0.504981433564763	0.954545454545455	KATY CITY	USC00414704
0.504981433564763	0.954545454545455	BUNKER HILL VILLAGE	US1TXHRR027
0.504981433564763	0.954545454545455	HOUSTON	US1TXHRR209
0.504981433564763	0.954545454545455	CLOVERLEAF	US1TXHRR139
0.504981433564763	0.954545454545455	MONT BELVIEU	US1TXCHM008
0.504981433564763	0.954545454545455	ANAHUAC	USC00410235
0.504981433564763	0.954545454545455	DRYDEN TERRELL CO AIRPORT	USW00003032
0.504981433564763	0.954545454545455	DRYDEN	US1TXTL0001
0.504981433564763	0.954545454545455	COMSTOCK	US1TXVV0009
0.504981433564763	0.954545454545455	ROCKSPRINGS	US1TXED0012
0.504981433564763	0.954545454545455	ROCKSPRINGS	US1TXED0025
0.504981433564763	0.954545454545455	ROCKSPRINGS	US1TXED0022
0.504981433564763	0.954545454545455	INGRAM	US1TXKR0015
0.504981433564763	0.954545454545455	KERRVILLE	US1TXKR0063
0.504981433564763	0.954545454545455	CENTER POINT	US1TXKR0052
0.504981433564763	0.954545454545455	COMFORT	US1TXKN0066
0.504981433564763	0.954545454545455	KENDALIA5 NNW	US1TXKN0038
0.504981433564763	0.954545454545455	KENDALIA	USC00414757
0.504981433564763	0.954545454545455	CANYON DAM NUMBER 3	USC00411433
0.504981433564763	0.954545454545455	WIMBERLEY	US1TXHYS122
0.504981433564763	0.954545454545455	WIMBERLEY	US1TXHYS003
0.504981433564763	0.954545454545455	KYLE	US1TXHYS117
0.504981433564763	0.954545454545455	DALE	US1TXBST043
0.504981433564763	0.954545454545455	RED ROCK	US1TXBST090
0.504981433564763	0.954545454545455	ROCKNE	US1TXBST021
0.504981433564763	0.954545454545455	SMITHVILLE	USC00418415
0.504981433564763	0.954545454545455	LA GRANGE	US1TXFY0003
0.504981433564763	0.954545454545455	BURTON	US1TXWA0001
0.504981433564763	0.954545454545455	INDUSTRY	US1TXAS0008
0.504981433564763	0.954545454545455	BRENHAM	US1TXWA0005
0.504981433564763	0.954545454545455	BELLVILLE 6 NNE	USC00410655
0.504981433564763	0.954545454545455	SPRING	US1TXHRR120
0.504981433564763	0.954545454545455	HOUSTON INTERCONTINENTAL AIRPORT	USW00012960
0.504981433564763	0.954545454545455	KINGWOOD	US1TXHRR015
0.504981433564763	0.954545454545455	BAYTOWN	USC00410586
0.504981433564763	0.954545454545455	LIBERTY	USC00415196
0.504981433564763	0.954545454545455	BEAUMONT	US1TXJJ0011
0.504981433564763	0.954545454545455	BRIDGE CITY	US1TXOR0001
0.504981433564763	0.954545454545455	ALPINE	US1TXBRS001
0.504981433564763	0.954545454545455	OZONA	US1TXVV0010
0.504981433564763	0.954545454545455	ROCKSPRINGS	US1TXED0024
0.504981433564763	0.954545454545455	MOUNTAIN HOME	US1TXKR0035
0.504981433564763	0.954545454545455	INGRAM	US1TXKR0030
0.504981433564763	0.954545454545455	HARPER	US1TXGS0012
0.504981433564763	0.954545454545455	HARPER	US1TXGS0003
0.504981433564763	0.954545454545455	FREDERICKSBURG	US1TXGS0022
0.504981433564763	0.954545454545455	STONEWALL	US1TXGS0015
0.504981433564763	0.954545454545455	DRIPPING SPRINGS	US1TXHYS049
0.504981433564763	0.954545454545455	DRIPPING SPRINGS	US1TXHYS007
0.504981433564763	0.954545454545455	AUSTIN	US1TXTV0165
0.504981433564763	0.954545454545455	AUSTIN BERGSTROM AIRPORT	USW00013904
0.504981433564763	0.954545454545455	BASTROP	US1TXBST019
0.504981433564763	0.954545454545455	BASTROP	US1TXBST042
