x	y	group
0.782433080465176	0.275041752026188	3
0.782908127399786	0.270552503267121	3
0.78059383169211	0.270072654639186	3
0.777845345856156	0.267519679030848	3
0.771371965761799	0.265490495163468	3
0.767936647234452	0.262508855888706	3
0.766923036266133	0.263029841311549	3
0.767111778091657	0.26175226763741	3
0.766442334472532	0.261208925349356	3
0.766250707740988	0.261096645742775	3
0.766295334453312	0.261384065667094	3
0.766217775770111	0.261604823928058	3
0.766147834457581	0.261596677866768	3
0.763782987108176	0.260557240446142	3
0.76308426647112	0.259530836723582	3
0.762812811079914	0.259951173486154	3
0.762611989489482	0.259894965663252	3
0.762434020011064	0.259693757949385	3
0.762062153824642	0.259437971624874	3
0.761735991862251	0.25926690433778	3
0.761057353384236	0.258779769872628	3
0.760881461370547	0.258576118340374	3
0.7606190083265	0.258434376873925	3
0.760524137437226	0.258343140987475	3
0.760407106924181	0.258175332124898	3
0.76020420786902	0.258059658054577	3
0.759934829942543	0.257829939126195	3
0.759461167984419	0.257372945087816	3
0.758788838766786	0.257028276273962	3
0.759326825265303	0.256286260511708	3
0.759709078775367	0.256032918005584	3
0.759756014243492	0.255967839936543	3
0.759227414423109	0.255948787113791	3
0.759194713743303	0.255948062928943	3
0.758648186787289	0.256672383816862	3
0.75834695440164	0.256661793937185	3
0.754361145808065	0.2529718090153	3
0.754464904091448	0.252745167668872	3
0.754338909318099	0.252370268006964	3
0.754398193929058	0.251603089875991	3
0.754316672828132	0.251332821483718	3
0.754346334177038	0.251141027358278	3
0.754279624707138	0.250931808807738	3
0.754316672828132	0.250748748889213	3
0.754294474425018	0.250626694009084	3
0.754222032537442	0.250607369922492	3
0.75410407893757	0.251508595565025	3
0.754008592426249	0.251482845050681	3
0.753992973353931	0.251667715024024	3
0.75391637584441	0.251846385844726	3
0.75398924153479	0.252940537100613	3
0.753849320130388	0.253569051347092	3
0.753829661081662	0.254086326239018	3
0.754122583608396	0.255428299415293	3
0.753741253877647	0.255829583355114	3
0.753866362958534	0.256109717442215	3
0.753931110609242	0.256092655516843	3
0.754045756192779	0.256169454953474	3
0.754174751517684	0.256182036545137	3
0.754161594241069	0.256218557781719	3
0.754191216810635	0.256317305965891	3
0.754275469777681	0.256335680221737	3
0.754316249717815	0.25640012452721	3
0.754269968651079	0.256681797405289	3
0.754321559025173	0.256764977651729	3
0.754413044339427	0.256819148959308	3
0.754416967977812	0.25687843354956	3
0.754327906372407	0.25690269089087	3
0.754477868856331	0.257128924934233	3
0.754508953961064	0.257208530688978	3
0.754489602377117	0.257438384841979	3
0.753105857135471	0.259282969999856	3
0.752976977456103	0.258512895944095	3
0.752528398807113	0.259903338185046	3
0.748232355480731	0.262922856644807	3
0.745941720018851	0.259394797500036	3
0.745411966513055	0.260281088968406	3
0.743555251801528	0.260387123804402	3
0.743058852684437	0.26066164606988	3
0.743193849804944	0.261580431362131	3
0.744791497047442	0.261194262439034	3
0.745715622607553	0.261579842401899	3
0.747312193030834	0.26317710417834	3
0.747637700591836	0.263194573406777	3
0.747689906587978	0.262777720714619	3
0.748312146053539	0.263053148007506	3
0.748118903054437	0.263366002378992	3
0.747798704108304	0.263452984392236	3
0.746749353821769	0.264316874192058	3
0.746328551568689	0.265141029134119	3
0.745794066290729	0.26642851412103	3
0.749283668278946	0.268144481931804	3
0.752745417005057	0.270208693862732	3
0.755537529600313	0.271672541076575	3
0.75674022794579	0.272495157227659	3
0.757088010776101	0.272440714656238	3
0.75719880889496	0.272576392194662	3
0.758010405115604	0.273131500653644	3
0.758084501357592	0.273140461321063	3
0.758704278334961	0.273452455468477	3
0.759260346393987	0.27364877554557	3
0.759617670327308	0.273695208094924	3
0.760910699609138	0.274050059485391	3
0.765696332123229	0.270405466860833	3
0.766238550417397	0.268629172578569	3
0.766440064496072	0.268515942326635	3
0.781781449028634	0.27399661236266	3
0.782433080465176	0.275041752026188	3
0.782433080465176	0.275041752026188	4
0.782600662619951	0.274662960176195	4
0.782852035852113	0.27489104989232	4
0.783123491243318	0.274736274727807	4
0.783273068703778	0.274762342123935	4
0.783451038182196	0.274889420680062	4
0.783663747718294	0.274847875767482	4
0.78343480348783	0.274450031094738	4
0.783309078092407	0.274381921061685	4
0.783215592179619	0.274174196498785	4
0.782974606271101	0.27397135957266	4
0.782956601576786	0.273885011322985	4
0.783001613312572	0.273610489057506	4
0.783530674330126	0.273319674669447	4
0.783568068695241	0.271731192717864	4
0.783444113299767	0.271671726470446	4
0.783199664950034	0.27145341202787	4
0.782908127399786	0.270552503267121	4
0.78243169548869	0.270178553435959	4
0.7822267189688	0.270262457867247	4
0.781859007711836	0.270141081554024	4
0.781827845740907	0.269723188609838	4
0.781684500674632	0.269674312242097	4
0.781486449037171	0.269935800809512	4
0.781364571106425	0.270176924223701	4
0.781267776484814	0.270184436521422	4
0.781095193179949	0.270167963556281	4
0.781231613363794	0.2698877390479	4
0.781193526510437	0.269809536859514	4
0.780940075813546	0.269656390907259	4
0.780821660324016	0.26991217723177	4
0.78059383169211	0.270072654639186	4
0.777881355244785	0.268386419952122	4
0.777960298904472	0.267733920442779	4
0.777845345856156	0.267519679030848	4
0.777107153389256	0.268524902994055	4
0.771371965761799	0.265490495163468	4
0.766923036266133	0.263029841311549	4
0.767213573863359	0.262781929784487	4
0.767235040998888	0.262666255714167	4
0.767111778091657	0.26175226763741	4
0.766704595004849	0.261714795755475	4
0.766551555103174	0.261778335033539	4
0.766669085592731	0.261422442576439	4
0.766442334472532	0.261208925349356	4
0.76619838609931	0.260979206420973	4
0.766217775770111	0.261604823928058	4
0.76308426647112	0.259530836723582	4
0.761057353384236	0.258779769872628	4
0.759709078775367	0.256032918005584	4
0.759227414423109	0.255948787113791	4
0.7591959449874	0.255943311331392	4
0.759194713743303	0.255948062928943	4
0.759141930904455	0.256148592075904	4
0.758648186787289	0.256672383816862	4
0.758581707915973	0.256643057996217	4
0.75834695440164	0.256661793937185	4
0.754975459745686	0.253362548693387	4
0.755267459185593	0.25297547474288	4
0.755477206256988	0.253014168534009	4
0.755724001449377	0.253009326515178	4
0.755983107005258	0.253173831335296	4
0.756158999018948	0.253355805383851	4
0.756162115216041	0.253359063808367	4
0.755250916333959	0.251536382594692	4
0.755064945153895	0.251164243632955	4
0.754403618881953	0.249840689515864	4
0.754373379997851	0.249780182201813	4
0.754373110619925	0.249779639674131	4
0.755050402900795	0.251681563328218	4
0.75507260061142	0.252448741459191	4
0.754783602415558	0.252649270606152	4
0.754546425192374	0.252919493380482	4
0.754361145808065	0.2529718090153	4
0.754324097687071	0.252893335563073	4
0.754464904091448	0.252745167668872	4
0.754398193929058	0.251603089875991	4
0.754316672828132	0.250748748889213	4
0.754222032537442	0.250607369922492	4
0.754136625884985	0.251374185553737	4
0.75410407893757	0.251508595565025	4
0.754008592426249	0.251482845050681	4
0.753992973353931	0.251667715024024	4
0.75391637584441	0.251846385844726	4
0.75398924153479	0.252940537100613	4
0.753849320130388	0.253569051347092	4
0.753829661081662	0.254086326239018	4
0.754122583608396	0.255428299415293	4
0.753741253877647	0.255829583355114	4
0.753866362958534	0.256109717442215	4
0.753931110609242	0.256092655516843	4
0.754045756192779	0.256169454953474	4
0.754174751517684	0.256182036545137	4
0.754161594241069	0.256218557781719	4
0.754191216810635	0.256317305965891	4
0.754275469777681	0.256335680221737	4
0.754316249717815	0.25640012452721	4
0.754269968651079	0.256681797405289	4
0.754321559025173	0.256764977651729	4
0.754413044339427	0.256819148959308	4
0.754416967977812	0.25687843354956	4
0.754327906372407	0.25690269089087	4
0.754477868856331	0.257128924934233	4
0.754508953961064	0.257208530688978	4
0.754489602377117	0.257438384841979	4
0.754106463867079	0.25732796090816	4
0.753105857135471	0.259282969999856	4
0.75323827612225	0.258992201229741	4
0.753174490337711	0.258742478833254	4
0.753054189895183	0.258531541463782	4
0.752976977456103	0.258512895944095	4
0.752528398807113	0.259903338185046	4
0.752090323127302	0.2597727747439	4
0.75175819814865	0.259957509492626	4
0.748232355480731	0.262922856644807	4
0.748168762207924	0.262600226999773	4
0.748352771568795	0.262355437858004	4
0.748712249833041	0.262380283344939	4
0.748780729302889	0.262301809892712	4
0.745941720018851	0.259394797500036	4
0.745659877304002	0.260091285740345	4
0.745411966513055	0.260281088968406	4
0.74428459565366	0.26050999329066	4
0.743555251801528	0.260387123804402	4
0.743506238868674	0.260453785467757	4
0.743058852684437	0.26066164606988	4
0.742980294048213	0.261303419660322	4
0.743104365089224	0.261339850475624	4
0.743193849804944	0.261580431362131	4
0.743355276431727	0.261526621739672	4
0.743706367970863	0.261265947778387	4
0.743869795196181	0.261219515229033	4
0.744273515841775	0.261127464736454	4
0.744704436040572	0.261212093352592	4
0.744791497047442	0.261194262439034	4
0.745015863238133	0.261358812877095	4
0.745715622607553	0.261579842401899	4
0.745770982887641	0.261741768179013	4
0.746150158979955	0.262309458229657	4
0.746199902487905	0.262368653213235	4
