"set",".sample","x","y","group"
1,1,-0.410625179075374,1.49405006565208,1
1,1,-1.68193030683788,-1.60082388878868,2
1,1,-1.57859278813466,-0.826570705616809,2
1,1,-1.52165711818111,-1.10469700660677,2
1,1,-1.44871981670015,-0.958359794059461,2
1,1,0.0853419281103042,0.713706561454841,1
1,1,-1.28590379469566,-1.50716870497491,2
1,1,-1.20705447599855,-0.582959242505367,2
1,1,0.050566262296931,0.938861915410088,1
1,1,-1.05645207138512,-0.77870794622103,2
1,1,-0.997258504579049,-2.22361944480643,2
1,1,1.15930264717005,-0.153107301292645,3
1,1,0.777604392045055,0.271936218169898,3
1,1,-2.04310315204274,-0.843405154178504,2
1,1,-0.220079777468298,1.61386946922601,1
1,1,0.912658375488712,-0.573866759675835,3
1,1,-0.266348140990541,0.979613943322492,1
1,1,-0.449529089904861,-1.11270635664993,2
1,1,-0.77393695025402,1.257927563591,1
1,1,-0.305838573049798,-0.613855350477985,3
1,1,-1.51330241923167,-1.85956359780858,2
1,1,-0.0340850460270028,1.29416070825565,1
1,1,-0.0865872978160841,-0.419542932550559,3
1,1,-0.011085740442762,-0.244983144344742,3
1,1,1.36916459987478,0.21423501113137,3
1,1,0.683966333902278,-0.333247352930529,3
1,1,0.216591011079257,0.0487126651421027,3
1,1,-1.05144179315019,-0.641750046616093,2
1,1,0.592019059886673,-0.72947497826102,3
1,1,0.447108176928152,0.582781765879971,3
1,1,0.521017260329112,0.503658593068561,3
1,1,0.599939929291662,0.496284779701873,3
1,1,0.689880560596642,0.816139879737589,3
1,1,0.841631985445638,-0.179907603506802,3
1,1,0.795655053593059,-0.52235118329826,3
1,1,0.904859563016348,0.751009561552319,3
1,1,0.978814211853303,1.24912504623996,1
1,1,0.643524536373272,0.381173747531833,3
1,1,1.58996347041335,-0.0131584986047103,3
1,1,1.2220596621854,0.795028099000766,1
1,1,0.752449162986193,0.0889396779197036,3
1,1,1.37862758844533,1.70111845523361,1
1,1,0.254943436170173,1.62052582660089,1
1,1,1.51174412436232,1.0584911951652,1
1,1,-1.03590129587846,-1.04752375521216,2
1,2,-0.873366648287363,-0.768062630446032,1
1,2,0.341026317918774,2.12989714339877,2
1,2,-1.59165794830149,0.0327530498428768,1
1,2,1.21764748843355,-0.277094492141399,3
1,2,0.947647964423483,-0.269686374829423,3
1,2,-1.35673019442604,-1.65061274020852,1
1,2,-1.26691429783261,-1.42023661638269,1
1,2,-1.18846445235737,-0.660955474504643,1
1,2,-1.10748840167874,-1.02075498238229,1
1,2,-1.00952575205674,-0.882760326442131,1
1,2,1.24460111521479,0.256785710487219,3
1,2,-0.865023921116342,-0.759471590733893,1
1,2,0.703409256855679,0.2484926535449,3
1,2,-0.690585347053301,-1.03833563136576,1
1,2,-0.59200604927748,-0.702224944270624,1
1,2,-0.531547334177966,-0.340616267085568,1
1,2,-0.453054426902266,-0.989813458676762,1
1,2,-0.705265723291775,-0.596812335486798,1
1,2,0.334720369612532,1.98382354164569,2
1,2,-0.181754679784571,-0.517403218262616,1
1,2,-0.119763415374736,0.655287936246299,3
1,2,-1.22020668324479,-1.24415186239928,1
1,2,0.0590356935381415,0.441932662642978,3
1,2,1.19428465643354,-0.284796707936445,3
1,2,0.36386047983791,1.83052827595844,2
1,2,0.344945431906272,2.10638721957827,2
1,2,0.395318216055505,0.43977471827643,3
1,2,0.47190347307674,0.0264465367754202,3
1,2,0.557785816402279,0.0392643825049386,3
1,2,0.621077105765891,0.99833230557427,3
1,2,-0.674003393900151,-0.828334893438009,1
1,2,-1.19758829132805,-0.645634717076641,1
1,2,-1.02667958386251,-1.0437936709202,1
1,2,0.962932971190467,0.357985302208488,3
1,2,0.604579284705088,0.374684893744435,3
1,2,1.12138207460472,0.891532795616793,3
1,2,0.763618923786479,1.63203492452944,2
1,2,-1.58880141276258,-1.47530162556266,1
1,2,-0.989041824158653,-0.534694348364783,1
1,2,1.4594476773125,1.37199804816369,2
1,2,1.66817748329586,0.0502481939243927,3
1,2,1.50129533607015,0.421132832762146,3
1,2,-0.68701131769035,-0.0496928080758935,1
1,2,1.15710726640268,0.287269480156277,3
1,2,1.88067669602285,1.4246491094109,2
1,3,-1.59766599479459,-1.7878038187351,1
1,3,0.733889203730935,-0.201705042871862,2
1,3,0.248361024005459,1.11715679391422,2
1,3,-1.37860793588156,-0.970103909381285,1
1,3,-1.29485113559998,-1.01373961587551,1
1,3,-1.21042409098874,-0.497724737644413,1
1,3,-1.09995221430516,1.55043026752777,3
1,3,-1.97133037045021,-1.90329482357468,1
1,3,-0.99941705321355,-1.16233625423703,1
1,3,1.06744917751517,-0.17339484022115,2
1,3,1.2975267700239,-0.42593371852813,2
1,3,-0.777771615116737,-1.30277065679091,1
1,3,-0.697897220310104,-1.16510935239573,1
1,3,1.00553527391864,0.517134236402716,2
1,3,0.0634786435594137,1.43025034540955,2
1,3,-0.471707993582174,-0.0913528793930452,2
1,3,-0.383223556866946,-0.326266321084033,2
1,3,-1.13250179087293,-1.26597800262092,1
1,3,-0.246874539183172,0.0372300852802058,2
1,3,0.247484738186033,1.06532819589213,2
1,3,1.03578031835298,-0.257999553732463,2
1,3,0.00049991038064307,-0.59558657020881,2
1,3,0.0692569326551206,-0.475209198697851,2
1,3,0.131846874422441,-0.542178121291869,2
1,3,0.211597592584765,0.215844824983017,2
1,3,0.307052345031477,0.334042836775943,2
1,3,0.354689928007249,0.592759361509928,2
1,3,1.03887993221928,0.32003791040516,2
1,3,0.507605517220257,0.234566943183776,2
1,3,0.587804498212402,0.369775226915485,2
1,3,0.0297984146722554,0.897559763568288,2
1,3,-0.385314752299979,0.985485752161818,2
1,3,-1.71465350188787,-1.34520592951874,1
1,3,0.184147815058606,0.80137961392368,2
1,3,0.966875713646502,0.612117641785529,2
1,3,-0.514914619862238,0.412710453398268,2
1,3,-1.52005929441887,-1.39469437924666,1
1,3,0.224379394219147,-0.408746864460274,2
1,3,1.28883636203586,0.962189114744639,2
1,3,1.36487853975303,1.27390115786328,3
1,3,0.760745621568462,-0.605920854901654,2
1,3,1.50273698794778,0.825391534107476,2
1,3,1.59278048139547,1.64892061919284,3
1,3,-1.16543809269532,-0.739540576195488,1
1,3,1.73868776200682,2.4483833426619,3
1,4,-0.57061085581816,-0.467522133493894,1
1,4,1.53772074867879,0.249683493096532,2
1,4,-1.38388054054006,-1.46116193514621,1
1,4,-1.29358497563066,-1.13595314218227,1
1,4,-1.40836410182363,-0.61669421320979,1
1,4,-1.15075793338884,-1.15898306382575,1
1,4,-0.663773943140542,-0.848362325951414,1
1,4,-0.998376535395196,-1.04050911630016,1
1,4,-0.939157595653529,-1.13641393735526,1
1,4,-0.75050620712748,-0.825700799151956,1
1,4,1.69388582686428,0.583704626468014,2
1,4,-0.721958027472315,-0.831890061087071,1
1,4,-0.634180885335202,-0.667044529046867,1
1,4,-0.698239801915291,-0.711178588992195,1
1,4,-0.492209332982371,0.000268783293635755,1
1,4,-0.532770192652244,-0.706446209745036,1
1,4,-0.00944551471475251,2.27447638021783,3
1,4,-1.06620563239029,-0.420602156155967,1
1,4,1.40515436182154,0.1181225486662,2
1,4,-0.120154402204868,-0.477813782666318,1
1,4,0.441248531657933,1.89332516402953,3
1,4,0.00250255913064508,-0.211668949941456,1
1,4,0.103491115874995,0.0596466820399009,1
1,4,1.24421610812412,1.07016110279228,3
1,4,0.738611815149703,0.194009710845009,2
1,4,0.365648906115954,1.54994666452679,3
1,4,0.960590453952223,0.388899389556922,2
1,4,-0.451622539488758,-1.06220500113654,1
1,4,0.332419572669259,1.9194640326161,3
1,4,0.599809862587448,0.820973919963163,2
1,4,-1.62463318894744,-1.31598519955782,1
1,4,-0.424501033005379,-0.760113610380882,1
1,4,0.835383356817432,0.625955566774421,2
1,4,0.904240066226817,0.695138234980455,2
