x	y	group
0.0463156545845553	0.563426022045283	1
0.0458538341753846	0.568305970153963	1
0.046659059504195	0.57079924295652	1
0.0633701208561589	0.570862785326551	1
0.0755903180566258	0.570909251572838	1
0.0896289832041452	0.570925419487926	1
0.106764199783594	0.570945153609636	1
0.148073408682045	0.570799413512514	1
0.164395066916754	0.570797287263598	1
0.169279960479452	0.570796650900584	1
0.183422717518228	0.570794808500668	1
0.226288085996058	0.570757883127904	1
0.229356329844497	0.570759831846338	1
0.247178241764588	0.570771150988514	1
0.274625150324933	0.570788583206876	1
0.292773743696444	0.570801204350454	1
0.29277378516915	0.578180565277485	1
0.292773812945269	0.583122851602078	1
0.292754838767414	0.615288603511567	1
0.292750337593835	0.620899042943799	1
0.292741473744327	0.643188664725819	1
0.292839812552742	0.652547487977303	1
0.293072898617365	0.674730096418203	1
0.293322743920062	0.689158213779745	1
0.293591780057748	0.704694567387364	1
0.293956305868795	0.726361659790219	1
0.294221528865815	0.748082562609272	1
0.294218210426284	0.750935299159939	1
0.294199383958526	0.767119699100988	1
0.294198378902696	0.767983707460235	1
0.294191751871371	0.773680714846564	1
0.294252275343798	0.794166792266944	1
0.294273257737557	0.805046473864827	1
0.29427534734756	0.822676837651228	1
0.294277274169366	0.838933732702701	1
0.29428371773334	0.842210305996761	1
0.294357395059065	0.879675466395173	1
0.294371037697989	0.889634820366044	1
0.294407946700795	0.916579007992101	1
0.29433177299408	0.954545454545455	1
0.297066409065177	0.954541872869575	1
0.355233413250428	0.954535818131777	1
0.364244345948796	0.954513617967475	1
0.378493954830813	0.954478511317695	1
0.392527229072592	0.954467766290055	1
0.429835656396681	0.954443547338865	1
0.438907518453532	0.95446789391934	1
0.443753423599549	0.954480899101615	1
0.463943610808693	0.954462734888223	1
0.46716152569242	0.954465816775669	1
0.48344380273264	0.954481410769598	1
0.504720919947053	0.954482591762204	1
0.504953318542102	0.954482604661558	1
0.504953803283872	0.916617041978828	1
0.504953997296295	0.90171650281524	1
0.504954288025642	0.879387908988797	1
0.504954506565029	0.862609376775384	1
0.504954772767412	0.842171482420342	1
0.504954840577731	0.829182193729054	1
0.504954967023106	0.80496115771103	1
0.504955049762709	0.789112109542112	1
0.505145599802245	0.789165632107557	1
0.509874970981834	0.790494039485862	1
0.515918323900094	0.784543235857689	1
0.517571839303696	0.782915042767513	1
0.521263078633495	0.778431637345561	1
0.526001083191218	0.773807011560337	1
0.532679162810167	0.773265666834454	1
0.533755705032534	0.776078561570314	1
0.541335533351603	0.775157387774497	1
0.541616208326186	0.775123277446284	1
0.545115836159182	0.773758232545969	1
0.546880019206721	0.77901434190006	1
0.549964985079886	0.778586587466376	1
0.555163286572645	0.774281413058459	1
0.558884171265572	0.769060231386546	1
0.559577206632704	0.768087757403746	1
0.561106843912382	0.759589122764175	1
0.565120367270413	0.759166143898332	1
0.570158426983772	0.758475733233438	1
0.574028328280232	0.759117535439958	1
0.577531703338279	0.758766863668803	1
0.578369952567735	0.758682958766502	1
0.583078249379838	0.754995538169911	1
0.587608438215876	0.754607949672883	1
0.592426632912123	0.752483760041975	1
0.595692407465502	0.752668216349802	1
0.598600788836736	0.755336223768509	1
0.601212938858517	0.754634295414401	1
0.603513092685189	0.754016205650687	1
0.606901853150502	0.749411108526809	1
0.610581320180172	0.746793756238406	1
0.614149919842158	0.748301511820776	1
0.614780568884941	0.748567964969027	1
0.61588751134117	0.752267495041213	1
0.618270917375483	0.754710965493435	1
0.621406019397434	0.753799514259939	1
0.627878568505898	0.752164223386669	1
0.63176772097551	0.751049298851983	1
0.633889087675813	0.753354791185746	1
0.634935369944874	0.754491886318767	1
0.636600734920155	0.750207093352169	1
0.636616800647389	0.745460861143014	1
0.637742578783824	0.741518715168948	1
0.643086649051708	0.740968842643351	1
0.647109659498667	0.740550042399368	1
0.646685648947557	0.734863705549676	1
0.646809538497426	0.73203697998968	1
0.646857386031789	0.730945266858817	1
0.652774698067121	0.728469561323672	1
0.657088345829612	0.731095867801776	1
0.660110295272677	0.734935083233287	1
0.666208485237046	0.740577075524463	1
0.670549070792185	0.738592059584897	1
0.671444873583163	0.734670380330146	1
0.673862478134039	0.732705192099093	1
0.67406836529128	0.732537833455517	1
0.679038007166243	0.734234439208736	1
0.679201542517534	0.733969660313595	1
0.681464208973965	0.730306193548205	1
0.681968063419478	0.726284739036793	1
0.686902180647582	0.72591642336712	1
0.690689952838437	0.729810813662784	1
0.695680230863038	0.732814560556255	1
0.698452884538668	0.734002994724481	1
0.7011890440839	0.728292012533614	1
0.698486747213745	0.725095196254604	1
0.702382547570488	0.717602927259352	1
0.70642127750056	0.718724162365827	1
0.706644258714764	0.722048639806565	1
0.707285641325311	0.725345231342236	1
0.708861190575491	0.729010906049555	1
