x	xend	y	yend
0.0454545454545455	0.0454545454545455	0.104128103936018	0.0454545454545455
0.0496439044826142	0.0496439044826142	0.118097998812559	0.0454545454545455
0.0538332635106829	0.0538332635106829	0.224618447246184	0.0454545454545455
0.066401340594889	0.066401340594889	0.0454545454545455	0.0454545454545455
0.0873481357352325	0.0873481357352325	0.130670904201446	0.0454545454545455
0.0915374947633012	0.0915374947633012	0.086316487968428	0.0454545454545455
0.0957268537913699	0.0957268537913699	0.0454545454545455	0.0454545454545455
0.0999162128194386	0.0999162128194386	0.0454545454545455	0.0454545454545455
0.108294930875576	0.108294930875576	0.0454545454545455	0.0454545454545455
0.116673648931713	0.116673648931713	0.0454545454545455	0.0454545454545455
0.120863007959782	0.120863007959782	0.0454545454545455	0.0454545454545455
0.125052366987851	0.125052366987851	0.0454545454545455	0.0454545454545455
0.12924172601592	0.12924172601592	0.0454545454545455	0.0454545454545455
0.133431085043988	0.133431085043988	0.0772360562986763	0.0454545454545455
0.137620444072057	0.137620444072057	0.192836936402054	0.0454545454545455
0.141809803100126	0.141809803100126	0.0472007823141131	0.0454545454545455
0.175324675324675	0.175324675324675	0.0472007823141131	0.0454545454545455
0.179514034352744	0.179514034352744	0.0667586351412706	0.0454545454545455
0.183703393380813	0.183703393380813	0.0454545454545455	0.0454545454545455
0.238165060745706	0.238165060745706	0.14394230433416	0.0454545454545455
0.242354419773775	0.242354419773775	0.0793315405301575	0.0454545454545455
0.259111855886049	0.259111855886049	0.0472007823141131	0.0454545454545455
0.263301214914118	0.263301214914118	0.113907030349597	0.0454545454545455
0.267490573942187	0.267490573942187	0.0985401459854015	0.0454545454545455
0.292626728110599	0.292626728110599	0.06571089302553	0.0454545454545455
0.296816087138668	0.296816087138668	0.0650123982817029	0.0454545454545455
0.301005446166736	0.301005446166736	0.0482485244298537	0.0454545454545455
0.305194805194805	0.305194805194805	0.0615199245625677	0.0454545454545455
0.326141600335149	0.326141600335149	0.255701463346488	0.0454545454545455
0.330330959363217	0.330330959363217	0.121590472531694	0.0454545454545455
0.334520318391286	0.334520318391286	0.0454545454545455	0.0454545454545455
0.338709677419355	0.338709677419355	0.099587888101142	0.0454545454545455
0.342899036447424	0.342899036447424	0.141148325358852	0.0454545454545455
0.347088395475492	0.347088395475492	0.0482485244298537	0.0454545454545455
0.351277754503561	0.351277754503561	0.0472007823141131	0.0454545454545455
0.363845831587767	0.363845831587767	0.0454545454545455	0.0454545454545455
0.430875576036866	0.430875576036866	0.0454545454545455	0.0454545454545455
0.435064935064935	0.435064935064935	0.0615199245625677	0.0454545454545455
0.456011730205279	0.456011730205279	0.0454545454545455	0.0454545454545455
0.460201089233347	0.460201089233347	0.188296720567178	0.0454545454545455
0.472769166317553	0.472769166317553	0.0960954143820068	0.0454545454545455
0.476958525345622	0.476958525345622	0.114605525093424	0.0454545454545455
0.481147884373691	0.481147884373691	0.0695526141165788	0.0454545454545455
0.48533724340176	0.48533724340176	0.0454545454545455	0.0454545454545455
0.489526602429828	0.489526602429828	0.0933014354066986	0.0454545454545455
0.493715961457897	0.493715961457897	0.0559319666119512	0.0454545454545455
0.497905320485966	0.497905320485966	0.119844235672127	0.0454545454545455
0.502094679514034	0.502094679514034	0.0569797087276918	0.0454545454545455
0.506284038542103	0.506284038542103	0.0454545454545455	0.0454545454545455
0.510473397570172	0.510473397570172	0.0454545454545455	0.0454545454545455
0.51466275659824	0.51466275659824	0.0615199245625677	0.0454545454545455
0.518852115626309	0.518852115626309	0.0482485244298537	0.0454545454545455
0.523041474654378	0.523041474654378	0.130670904201446	0.0454545454545455
0.527230833682447	0.527230833682447	0.0454545454545455	0.0454545454545455
0.531420192710515	0.531420192710515	0.0622184193063947	0.0454545454545455
0.535609551738584	0.535609551738584	0.0569797087276918	0.0454545454545455
0.556556346878928	0.556556346878928	0.0454545454545455	0.0454545454545455
0.564935064935065	0.564935064935065	0.0454545454545455	0.0454545454545455
0.569124423963134	0.569124423963134	0.0517409981489889	0.0454545454545455
0.573313782991202	0.573313782991202	0.0454545454545455	0.0454545454545455
0.577503142019271	0.577503142019271	0.0499947612894213	0.0454545454545455
0.58169250104734	0.58169250104734	0.052439492892816	0.0454545454545455
0.590071219103477	0.590071219103477	0.190042957426745	0.0454545454545455
0.594260578131546	0.594260578131546	0.0454545454545455	0.0454545454545455
0.598449937159615	0.598449937159615	0.0622184193063947	0.0454545454545455
0.602639296187683	0.602639296187683	0.0943491775224392	0.0454545454545455
0.606828655215752	0.606828655215752	0.0489470191736807	0.0454545454545455
0.611018014243821	0.611018014243821	0.0604721824468271	0.0454545454545455
0.615207373271889	0.615207373271889	0.0541857297523836	0.0454545454545455
0.619396732299958	0.619396732299958	0.203314357559459	0.0454545454545455
0.623586091328027	0.623586091328027	0.144640799077987	0.0454545454545455
0.640343527440302	0.640343527440302	0.0454545454545455	0.0454545454545455
0.64453288646837	0.64453288646837	0.0541857297523836	0.0454545454545455
