x	xend	y	yend
0.0538332635106829	0.0538332635106829	0.0721137615106113	0.0454545454545455
0.0622119815668203	0.0622119815668203	0.0454545454545455	0.0454545454545455
0.066401340594889	0.066401340594889	0.0454545454545455	0.0454545454545455
0.0747800586510264	0.0747800586510264	0.0454545454545455	0.0454545454545455
0.0789694176790951	0.0789694176790951	0.0454545454545455	0.0454545454545455
0.0831587767071638	0.0831587767071638	0.0454545454545455	0.0454545454545455
0.0873481357352325	0.0873481357352325	0.0454545454545455	0.0454545454545455
0.0999162128194386	0.0999162128194386	0.0463276638843293	0.0454545454545455
0.108294930875576	0.108294930875576	0.0472007823141131	0.0454545454545455
0.120863007959782	0.120863007959782	0.0454545454545455	0.0454545454545455
0.133431085043988	0.133431085043988	0.0850941221667307	0.0454545454545455
0.137620444072057	0.137620444072057	0.0454545454545455	0.0454545454545455
0.141809803100126	0.141809803100126	0.0454545454545455	0.0454545454545455
0.145999162128194	0.145999162128194	0.0454545454545455	0.0454545454545455
0.158567239212401	0.158567239212401	0.0454545454545455	0.0454545454545455
0.162756598240469	0.162756598240469	0.0454545454545455	0.0454545454545455
0.166945957268538	0.166945957268538	0.0468515349421996	0.0454545454545455
0.171135316296607	0.171135316296607	0.0889358432577795	0.0454545454545455
0.179514034352744	0.179514034352744	0.0454545454545455	0.0454545454545455
0.183703393380813	0.183703393380813	0.0454545454545455	0.0454545454545455
0.187892752408881	0.187892752408881	0.0454545454545455	0.0454545454545455
0.19208211143695	0.19208211143695	0.0454545454545455	0.0454545454545455
0.196271470465019	0.196271470465019	0.0454545454545455	0.0454545454545455
0.208839547549225	0.208839547549225	0.0454545454545455	0.0454545454545455
0.213028906577294	0.213028906577294	0.0454545454545455	0.0454545454545455
0.217218265605362	0.217218265605362	0.0454545454545455	0.0454545454545455
0.221407624633431	0.221407624633431	0.0454545454545455	0.0454545454545455
0.2255969836615	0.2255969836615	0.0454545454545455	0.0454545454545455
0.229786342689568	0.229786342689568	0.0454545454545455	0.0454545454545455
0.233975701717637	0.233975701717637	0.0454545454545455	0.0454545454545455
0.250733137829912	0.250733137829912	0.0454545454545455	0.0454545454545455
0.254922496857981	0.254922496857981	0.0454545454545455	0.0454545454545455
0.259111855886049	0.259111855886049	0.0454545454545455	0.0454545454545455
0.267490573942187	0.267490573942187	0.0564558376698215	0.0454545454545455
0.280058651026393	0.280058651026393	0.0454545454545455	0.0454545454545455
0.292626728110599	0.292626728110599	0.0555827192400377	0.0454545454545455
0.296816087138668	0.296816087138668	0.0454545454545455	0.0454545454545455
0.301005446166736	0.301005446166736	0.0459784165124157	0.0454545454545455
0.305194805194805	0.305194805194805	0.0485977718017672	0.0454545454545455
0.309384164222874	0.309384164222874	0.0454545454545455	0.0454545454545455
0.313573523250943	0.313573523250943	0.0454545454545455	0.0454545454545455
0.317762882279011	0.317762882279011	0.0454545454545455	0.0454545454545455
0.32195224130708	0.32195224130708	0.0454545454545455	0.0454545454545455
0.334520318391286	0.334520318391286	0.0454545454545455	0.0454545454545455
0.338709677419355	0.338709677419355	0.0454545454545455	0.0454545454545455
0.342899036447424	0.342899036447424	0.0454545454545455	0.0454545454545455
0.368035190615836	0.368035190615836	0.0472007823141131	0.0454545454545455
