fill	x	y	tooltip
#E1F1FF	0.683816522286173	0.0464934872937747	BROWNSVILLE 6.4 SE
#D7EDFF	0.693234362389218	0.054637536021213	BROWNSVILLE 12.6 E
#D8EDFF	0.623528495861832	0.0780548740374909	MISSION 1.9 ENE
#DAEEFF	0.633998918094041	0.0662438714327768	SANTA ANA NWR
#D3EBFF	0.65980103002341	0.0745243649556486	HARLINGEN 4.7 WSW
#DEF0FF	0.679772390947808	0.0656639810521844	LOS FRESNOS 0.3 NE
#DAEEFF	0.692458775557202	0.0680176537734126	LAGUNA VISTA 0.3 N TX 
#E9F5FF	0.583128731772744	0.0908636292088124	RIO GRANDE CITY 2.8 W
#D8EDFF	0.587269811465112	0.0912303245965401	RIO GRANDE CITY
#DCEFFF	0.611700796673597	0.0938824703077793	LA JOYA 11.1 N
#DEF0FF	0.632572392313727	0.0845104184214394	EDINBURG
#D5EBFF	0.657855138060943	0.0976347021822011	RAYMONDVILLE 2.0 SSW
#D7ECFF	0.679592344004661	0.0875718985189789	RIO HONDO 9.4 NE
#E3F2FF	0.583177205949745	0.108098312432009	RIO GRANDE CITY 13.8 NNW
#ECF6FF	0.635148448577206	0.107271115859693	SAN MANUEL
#D6ECFF	0.658485302361956	0.119372063654704	RAYMONDVILLE
#CEE9FF	0.683200207750018	0.106657114280243	PORT MANSFIELD
#D4EBFF	0.575559835278165	0.146643967141979	ESCOBAS
#DDEFFF	0.635148448577206	0.155905157632029	FALFURRIAS
#FFFFFF	0.549231432284213	0.171306363916587	EL CENIZO 8.8 E
#CCE7FF	0.59656300368444	0.171604836906598	HEBBRONVILLE
#ADD9FF	0.611278378845446	0.173387147046948	HEBBRONVILLE 13.6 E
#B8DEFF	0.655694574743186	0.180303192615485	KINGSVILLE 6.5 SSE
#EDF7FF	0.692181780260054	0.182460725943278	PADRE ISLAND NATIONAL SEASHORE
#BEE1FF	0.539723568709596	0.192830530396225	LAREDO 2
#E2F2FF	0.571301032584509	0.202057609687417	FREER 29.5 WSW
#FFFFFF	0.614664646353085	0.195269481114599	BENAVIDES 2
#B9DFFF	0.631879904070855	0.194476395741142	ALICE 13.1 SSW
#C3E3FF	0.657965936179802	0.194348478745423	BISHOP 0.4 ENE
#B3DCFF	0.685146099712485	0.200701689532796	CORPUS CHRISTI BOTANICAL GARDENS
#98D0FF	0.697167695608724	0.194723701932865	CORPUS CHRISTI 9.0 SSE
#D1EAFF	0.529966409367545	0.221330437042402	LAS TIENDAS RANCH
#F3F9FF	0.547590235148609	0.227726286828348	ENCINAL
#D0E9FF	0.600717933141664	0.218746513728879	FREER
#A9D8FF	0.638957133912997	0.228937234387821	ORANGE GROVE 8.1 WNW
#96CFFF	0.651138002105096	0.221807993826419	ORANGE GROVE 4.5 SE
#89C9FF	0.680139409716528	0.213305777510968	CORPUS CHRISTI 4.8 W
#70BDFF	0.703386240029705	0.227316952442047	ARANSAS PASS 6.1 NNW
#9DD2FF	0.553344812446867	0.253795770555865	ARTESIA WELLS 1.1 W
#FFFFFF	0.569535187565188	0.24968537109343	ARTESIA WELLS 14.0 SE
#ADD9FF	0.607871336690521	0.243025159516331	LOMA ALTA
#B4DDFF	0.637066641009958	0.243946161885508	GEORGE WEST 11.3 S
#92CDFF	0.660091875085417	0.253105018778983	BEEVILLE 9.0 S
#91CDFF	0.683795747638887	0.239332622239912	WELDER W LIFE FOUND
#87C8FF	0.690942226305315	0.245540860432137	WOODSBORO 3.6 S
#9BD1FF	0.72642532387002	0.240117179813655	MATAGORDA ISLAND
#D2EAFF	0.490113710990325	0.270126507009314	EL INDIO
#D7EDFF	0.513755259601937	0.27138009356736	CARRIZO SPRINGS 3 W
#9CD2FF	0.559113239509981	0.268591503060687	COTULLA LA SALLE CO AIRPORT
#A8D7FF	0.569687534978619	0.267832528886088	LOS ANGELES 4 WSW
#96CFFF	0.588370867771277	0.275336992634932	TILDEN 16.0 NNW
#ACD9FF	0.618971923223742	0.269367532834715	CALLIHAM
#A8D7FF	0.635307720873067	0.279140391307641	THREE RIVERS 8.6 NNE
#BEE1FF	0.659080842250825	0.275140853241496	NORMANNA 0.5 ENE
#A0D3FF	0.687902202919111	0.285041628710141	GOLIAD 2.4 SE
#C1E3FF	0.723883892018684	0.262809654854192	AUSTWELL
#9DD2FF	0.737726731993673	0.266979748914629	SEADRIFT 4.9 ENE
#A4D5FF	0.471797396966388	0.294191957803902	EAGLE PASS 3 N
#FFFFFF	0.499060659088217	0.302787979916213	PESCADO
#F1F8FF	0.510230494445724	0.298489968860057	YOUNDBLOOD
#95CFFF	0.568018638313301	0.305448653427167	PEARSALL
#A9D8FF	0.60337016311186	0.300562224190704	JOURDANTON 6.0 SSW
#90CCFF	0.605565350841761	0.308117854737835	JOURDANTON 0.6 NW
#FFFFFF	0.637634481369113	0.29779068928346	KARNES CITY 12.6 WSW
#6EBDFF	0.663332720062052	0.300400195996126	RUNGE
#97CFFF	0.678712883936214	0.289578418158305	GOLIAD 6.5 WNW
#8ACAFF	0.700103845758497	0.301457643160736	VICTORIA 12.1 W
#7DC3FF	0.718170864014998	0.301611143555599	VICTORIA AIRPORT
#84C7FF	0.738446919766258	0.307239491367232	EDNA 4.6 SSE
#B2DCFF	0.764415228873917	0.291446006295802	PALACIOS AIRPORT
#8ECBFF	0.783825674321589	0.287941080613103	MATAGORDA 2
#F3F9FF	0.26157181619564	0.326384401726498	CASTOLON
#C8E6FF	0.299852566261544	0.330725051781227	RIO GRANDE VILLAGE
#EDF7FF	0.514080729076086	0.313481840758315	LA PRYOR
#CFE9FF	0.547292465204175	0.319186938767379	PEARSALL 21.1 WNW
#CBE7FF	0.58078812151184	0.326861958510515	DEVINE 0.4 S
#A4D5FF	0.598121102230899	0.318999327173658	POTEET 4.9 W
#7BC3FF	0.617316876323281	0.319434244959103	PLEASANTON 9.1 NE
#74BFFF	0.632634716255585	0.325693649949615	FLORESVILLE 0.7 S
#77C1FF	0.656615584106204	0.326554957720789	GILLETT 1.6 WNW
#8AC9FF	0.686399503432082	0.325676594350186	CUERO 6.0 WNW
#76C1FF	0.695284127588115	0.321412694492889	CUERO 2.5 ESE
#61B5FC	0.728558187658062	0.32022733033256	EDNA 7 NW
#62B7FE	0.744810886718243	0.318607048386787	GANADO 1.5 W
#7FC4FF	0.763958186633623	0.325727761148474	EL CAMPO 4.9 SSE
#83C6FF	0.783707951320301	0.313191895568019	BAY CITY WATERWORKS
#88C9FF	0.807924265173497	0.326674346916794	WEST COLUMBIA 1 ESE
