fill	x	y	tooltip
#CBE7FF	0.683816522286173	0.0464469801015264	BROWNSVILLE 6.4 SE
#D5EBFF	0.693234362389218	0.0542264686336359	BROWNSVILLE 12.6 E
#BCE0FF	0.61710912985042	0.073622240565523	MISSION 4.3 WSW
#D0E9FF	0.633998918094041	0.0653132580495528	SANTA ANA NWR
#C6E5FF	0.65980103002341	0.0732230835623049	HARLINGEN 4.7 WSW
#C7E5FF	0.679772390947808	0.0647593258818216	LOS FRESNOS 0.3 NE
#CFE9FF	0.692458775557202	0.0670076387979076	LAGUNA VISTA 0.3 N TX 
#B2DCFF	0.583128731772744	0.0888309369942644	RIO GRANDE CITY 2.8 W
#ACD9FF	0.587269811465112	0.0891812176297416	RIO GRANDE CITY
#B2DCFF	0.611700796673597	0.0917146426909837	LA JOYA 11.1 N
#C4E4FF	0.632572392313727	0.0827621213330903	EDINBURG
#BADFFF	0.657855138060943	0.0952989096586571	RAYMONDVILLE 2.0 SSW
#FFFFFF	0.679592344004661	0.0856865573362601	RIO HONDO 9.4 NE
#CBE7FF	0.564729319159664	0.103941880687524	FALCON DAM
#ADD9FF	0.635148448577206	0.104503958916546	SAN MANUEL
#A4D5FF	0.658485302361956	0.116063219887292	RAYMONDVILLE
#ACD9FF	0.683200207750018	0.103917442503653	PORT MANSFIELD
#B2DCFF	0.575559835278165	0.142114323893246	ESCOBAS
#A3D5FF	0.635148448577206	0.150960946454367	FALFURRIAS
#F3F9FF	0.549231432284213	0.165672733144408	EL CENIZO 8.8 E
#CEE9FF	0.59656300368444	0.165957845289564	HEBBRONVILLE
#99D0FF	0.611278378845446	0.167660372099209	HEBBRONVILLE 13.6 E
#ABD8FF	0.632918636435162	0.158308693738097	FALFURRIAS 0.5 WNW
#B1DBFF	0.655694574743186	0.174266827805534	KINGSVILLE 6.5 SSE
#A1D4FF	0.692181780260054	0.176327781311946	PADRE ISLAND NATIONAL SEASHORE
#9ED3FF	0.539723568709596	0.186233391840789	LAREDO 2
#94CEFF	0.571301032584509	0.19504743015675	FREER 29.5 WSW
#A9D8FF	0.614664646353085	0.188563165369777	BENAVIDES 2
#9ED2FF	0.631879904070855	0.187805581669791	ALICE 13.1 SSW
#AAD8FF	0.657965936179802	0.187683390750439	BISHOP 0.4 ENE
#9ED3FF	0.685146099712485	0.193752206411613	CORPUS CHRISTI BOTANICAL GARDENS
#B1DBFF	0.697167695608724	0.188041817447206	CORPUS CHRISTI 9.0 SSE
#A2D4FF	0.529966409367545	0.213457528672527	LAS TIENDAS RANCH
#87C8FF	0.547590235148609	0.219567074640152	ENCINAL
#9ED2FF	0.600717933141664	0.210989272101606	FREER
#ABD8FF	0.638957133912997	0.220723815343356	ORANGE GROVE 8.1 WNW
#96CFFF	0.651138002105096	0.213913708104776	ORANGE GROVE 4.5 SE
#AEDAFF	0.680139409716528	0.20579208499848	CORPUS CHRISTI 4.8 W
#A5D6FF	0.703386240029705	0.219176063698224	ARANSAS PASS 6.1 NNW
#DDEFFF	0.553344812446867	0.244469584004192	ARTESIA WELLS 1.1 W
#88C9FF	0.569535187565188	0.240543182462332	ARTESIA WELLS 14.0 SE
#BBE0FF	0.607871336690521	0.234181108594711	LOMA ALTA
#B8DEFF	0.637066641009958	0.235060883214049	GEORGE WEST 11.3 S
#ACD9FF	0.660091875085417	0.243809753039688	BEEVILLE 9.0 S
#99D0FF	0.683795747638887	0.230653864056069	WELDER W LIFE FOUND
#9BD1FF	0.690942226305315	0.23658419667531	WOODSBORO 3.6 S
#B2DCFF	0.72642532387002	0.231403301694765	MATAGORDA ISLAND
#96CFFF	0.490113710990325	0.260069291374861	EL INDIO
#A5D6FF	0.513755259601937	0.261266762384516	CARRIZO SPRINGS 3 W
#89C9FF	0.559113239509981	0.258603000342632	COTULLA LA SALLE CO AIRPORT
#81C5FF	0.569687534978619	0.257878000887807	LOS ANGELES 4 WSW
#6FBDFF	0.588370867771277	0.265046534823153	TILDEN 16.0 NNW
#98D0FF	0.618971923223742	0.259344291920037	CALLIHAM
#BEE1FF	0.635307720873067	0.268679678158568	THREE RIVERS 8.6 NNE
#B0DBFF	0.659080842250825	0.26485917541348	NORMANNA 0.5 ENE
#A7D6FF	0.687902202919111	0.274316752571363	GOLIAD 2.4 SE
#9BD1FF	0.723883892018684	0.253079970787898	AUSTWELL
#95CFFF	0.737726731993673	0.25706339475879	SEADRIFT 4.9 ENE
#88C9FF	0.471797396966388	0.283057476335712	EAGLE PASS 3 N
#85C7FF	0.499060659088217	0.291268706116201	PESCADO
#79C2FF	0.510230494445724	0.287163091225957	YOUNDBLOOD
#9DD2FF	0.568018638313301	0.293810277238732	PEARSALL
#80C5FF	0.60337016311186	0.289142584119467	JOURDANTON 6.0 SSW
#89C9FF	0.605565350841761	0.296359994422555	JOURDANTON 0.6 NW
#78C1FF	0.637634481369113	0.286495114200163	KARNES CITY 12.6 WSW
#ACD9FF	0.663332720062052	0.288987808954954	RUNGE
#7EC4FF	0.678712883936214	0.278650457177732	GOLIAD 6.5 WNW
#8ECBFF	0.700103845758497	0.289997920554934	VICTORIA 12.1 W
#98D0FF	0.718170864014998	0.290144549658158	VICTORIA AIRPORT
#8CCAFF	0.738446919766258	0.295520950109668	EDNA 4.6 SSE
#ABD8FF	0.764415228873917	0.280434444600278	PALACIOS AIRPORT
#77C1FF	0.783825674321589	0.27708641341002	MATAGORDA 2
#B2DCFF	0.26157181619564	0.313808857706092	CASTOLON
#A3D5FF	0.299852566261544	0.317955202902787	RIO GRANDE VILLAGE
#91CDFF	0.514080729076086	0.30148386697407	LA PRYOR
#91CDFF	0.547292465204175	0.306933581977191	PEARSALL 21.1 WNW
#91CDFF	0.58078812151184	0.314265037138342	DEVINE 0.4 S
#9AD1FF	0.598121102230899	0.306754368628808	POTEET 4.9 W
#84C7FF	0.617316876323281	0.307169817754606	PLEASANTON 9.1 NE
#7AC2FF	0.632634716255585	0.313149026741589	FLORESVILLE 0.7 S
#67BAFF	0.656615584106204	0.313971778931895	GILLETT 1.6 WNW
#8BCAFF	0.686399503432082	0.313132734619008	CUERO 6.0 WNW
#89C9FF	0.695284127588115	0.309059703973925	CUERO 2.5 ESE
#89C9FF	0.728558187658062	0.307927401454592	EDNA 7 NW
#9AD1FF	0.744810886718243	0.30637964980946	GANADO 1.5 W
#A2D4FF	0.763958186633623	0.313181610986749	EL CAMPO 4.9 SSE
#88C9FF	0.783707951320301	0.301206900890204	BAY CITY WATERWORKS
#7BC3FF	0.807924265173497	0.314085823789958	WEST COLUMBIA 1 ESE
#78C1FF	0.819239523062007	0.311796780567421	ANGLETON LAKE JACKSON BRAZORIA CO AIRPORT
