fill	x	y	tooltip
#AAD8FF	0.683816522286173	0.0464934872937747	BROWNSVILLE 6.4 SE
#9AD1FF	0.693234362389218	0.054637536021213	BROWNSVILLE 12.6 E
#CDE8FF	0.61710912985042	0.0749422271416637	MISSION 4.3 WSW
#CFE9FF	0.633998918094041	0.0662438714327768	SANTA ANA NWR
#C7E5FF	0.65980103002341	0.0745243649556486	HARLINGEN 4.7 WSW
#B4DDFF	0.679772390947808	0.0656639810521844	LOS FRESNOS 0.3 NE
#D4EBFF	0.692458775557202	0.0680176537734126	LAGUNA VISTA 0.3 N TX 
#C3E3FF	0.583128731772744	0.0908636292088124	RIO GRANDE CITY 2.8 W
#CEE8FF	0.587269811465112	0.0912303245965401	RIO GRANDE CITY
#D3EBFF	0.611700796673597	0.0938824703077793	LA JOYA 11.1 N
#D8EDFF	0.632572392313727	0.0845104184214394	EDINBURG
#C9E6FF	0.657855138060943	0.0976347021822011	RAYMONDVILLE 2.0 SSW
#CDE8FF	0.679592344004661	0.0875718985189789	RIO HONDO 9.4 NE
#A2D4FF	0.564729319159664	0.106682697679386	FALCON DAM
#CDE8FF	0.635148448577206	0.107271115859693	SAN MANUEL
#C6E5FF	0.658485302361956	0.119372063654704	RAYMONDVILLE
#C3E4FF	0.683200207750018	0.106657114280243	PORT MANSFIELD
#77C1FF	0.575559835278165	0.146643967141979	ESCOBAS
#94CEFF	0.635148448577206	0.155905157632029	FALFURRIAS
#A7D7FF	0.549231432284213	0.171306363916587	EL CENIZO 8.8 E
#63B8FF	0.59656300368444	0.171604836906598	HEBBRONVILLE
#5FB1F5	0.611278378845446	0.173387147046948	HEBBRONVILLE 13.6 E
#95CFFF	0.632918636435162	0.163597232974593	FALFURRIAS 0.5 WNW
#A3D5FF	0.655694574743186	0.180303192615485	KINGSVILLE 6.5 SSE
#B0DBFF	0.692181780260054	0.182460725943278	PADRE ISLAND NATIONAL SEASHORE
#C6E5FF	0.539723568709596	0.192830530396225	LAREDO 2
#A2D4FF	0.571301032584509	0.202057609687417	FREER 29.5 WSW
#87C8FF	0.614664646353085	0.195269481114599	BENAVIDES 2
#77C1FF	0.631879904070855	0.194476395741142	ALICE 13.1 SSW
#9ED2FF	0.657965936179802	0.194348478745423	BISHOP 0.4 ENE
#A2D4FF	0.685146099712485	0.200701689532796	CORPUS CHRISTI BOTANICAL GARDENS
#9CD2FF	0.697167695608724	0.194723701932865	CORPUS CHRISTI 9.0 SSE
#B4DDFF	0.529966409367545	0.221330437042402	LAS TIENDAS RANCH
#BDE1FF	0.547590235148609	0.227726286828348	ENCINAL
#89C9FF	0.600717933141664	0.218746513728879	FREER
#7DC4FF	0.638957133912997	0.228937234387821	ORANGE GROVE 8.1 WNW
#87C8FF	0.651138002105096	0.221807993826419	ORANGE GROVE 4.5 SE
#8FCCFF	0.680139409716528	0.213305777510968	CORPUS CHRISTI 4.8 W
#A0D4FF	0.703386240029705	0.227316952442047	ARANSAS PASS 6.1 NNW
#BEE1FF	0.553344812446867	0.253795770555865	ARTESIA WELLS 1.1 W
#BBE0FF	0.569535187565188	0.24968537109343	ARTESIA WELLS 14.0 SE
#9DD2FF	0.607871336690521	0.243025159516331	LOMA ALTA
#67BAFF	0.637066641009958	0.243946161885508	GEORGE WEST 11.3 S
#7DC3FF	0.660091875085417	0.253105018778983	BEEVILLE 9.0 S
#93CEFF	0.683795747638887	0.239332622239912	WELDER W LIFE FOUND
#8ACAFF	0.690942226305315	0.245540860432137	WOODSBORO 3.6 S
#AFDAFF	0.72642532387002	0.240117179813655	MATAGORDA ISLAND
#FFFFFF	0.490113710990325	0.270126507009314	EL INDIO
#DCEFFF	0.513755259601937	0.27138009356736	CARRIZO SPRINGS 3 W
#C8E6FF	0.559113239509981	0.268591503060687	COTULLA LA SALLE CO AIRPORT
#C4E4FF	0.569687534978619	0.267832528886088	LOS ANGELES 4 WSW
#BFE2FF	0.588370867771277	0.275336992634932	TILDEN 16.0 NNW
#90CCFF	0.618971923223742	0.269367532834715	CALLIHAM
#88C9FF	0.635307720873067	0.279140391307641	THREE RIVERS 8.6 NNE
#7DC4FF	0.659080842250825	0.275140853241496	NORMANNA 0.5 ENE
#76C1FF	0.687902202919111	0.285041628710141	GOLIAD 2.4 SE
#AAD8FF	0.723883892018684	0.262809654854192	AUSTWELL
#BEE1FF	0.737726731993673	0.266979748914629	SEADRIFT 4.9 ENE
#E4F3FF	0.471797396966388	0.294191957803902	EAGLE PASS 3 N
#FFFFFF	0.499060659088217	0.302787979916213	PESCADO
#F5FAFF	0.510230494445724	0.298489968860057	YOUNDBLOOD
#E1F1FF	0.568018638313301	0.305448653427167	PEARSALL
