x	y	group
0.782433080465176	0.28580060288474	3
0.782908127399786	0.281100980217705	3
0.78059383169211	0.280598645058837	3
0.777845345856156	0.277926032628283	3
0.771371965761799	0.275801757719377	3
0.767936647234452	0.272680393706682	3
0.766923036266133	0.273225793401329	3
0.767111778091657	0.27188835043035	3
0.766442334472532	0.271319546189386	3
0.766250707740988	0.27120200496758	3
0.766295334453312	0.27150289388325	3
0.766217775770111	0.271733997255515	3
0.766147834457581	0.271725469455801	3
0.763782987108176	0.270637322212218	3
0.76308426647112	0.26956281944818	3
0.762812811079914	0.270002853913453	3
0.762611989489482	0.269944012095422	3
0.762434020011064	0.269733375442471	3
0.762062153824642	0.269465602531433	3
0.761735991862251	0.269286518737427	3
0.761057353384236	0.268776556314494	3
0.760881461370547	0.268563361321629	3
0.7606190083265	0.268414977606595	3
0.760524137437226	0.268319466249792	3
0.760407106924181	0.268143793575671	3
0.76020420786902	0.268022698819724	3
0.759934829942543	0.267782214867772	3
0.759461167984419	0.267303805303783	3
0.758788838766786	0.266942984717279	3
0.759326825265303	0.266166196821856	3
0.759709078775367	0.265900982250732	3
0.759756014243492	0.265832854511592	3
0.759227414423109	0.26581290884084	3
0.759194713743303	0.265812150719445	3
0.758648186787289	0.266570414528328	3
0.75834695440164	0.266559328388699	3
0.754361145808065	0.262696424435141	3
0.754464904091448	0.262459162285922	3
0.754338909318099	0.262066694181897	3
0.754398193929058	0.261263564765936	3
0.754316672828132	0.260980631132565	3
0.754346334177038	0.260779849204964	3
0.754279624707138	0.260560826313775	3
0.754316672828132	0.260369187893028	3
0.754294474425018	0.260241413311565	3
0.754222032537442	0.260221183665082	3
0.75410407893757	0.261164642289247	3
0.754008592426249	0.261137685061569	3
0.753992973353931	0.261331218359412	3
0.75391637584441	0.261518262001671	3
0.75398924153479	0.262663687064817	3
0.753849320130388	0.263321654568476	3
0.753829661081662	0.263863169850353	3
0.754122583608396	0.265268030194756	3
0.753741253877647	0.265688118989276	3
0.753866362958534	0.265981380640882	3
0.753931110609242	0.26596351916438	3
0.754045756192779	0.266043917554529	3
0.754174751517684	0.266057088741188	3
0.754161594241069	0.266095321425649	3
0.754191216810635	0.266198697119349	3
0.754275469777681	0.266217932424385	3
0.754316249717815	0.266285396700707	3
0.754269968651079	0.266580269253678	3
0.754321559025173	0.266667347469344	3
0.754413044339427	0.266724057337446	3
0.754416967977812	0.266786120105429	3
0.754327906372407	0.266811514187419	3
0.754477868856331	0.267048349946653	3
0.754508953961064	0.267131686163804	3
0.754489602377117	0.267372311677231	3
0.753105857135471	0.269303337264024	3
0.752976977456103	0.268497176215264	3
0.752528398807113	0.269952776967969	3
0.748232355480731	0.273113795249337	3
0.745941720018851	0.269420405192946	3
0.745411966513055	0.270348229801894	3
0.743555251801528	0.270459233612439	3
0.743058852684437	0.270746620462821	3
0.743193849804944	0.27170846161205	3
0.744791497047442	0.2713041961499	3
0.745715622607553	0.271707845052131	3
0.747312193030834	0.273379957259009	3
0.747637700591836	0.273398245125497	3
0.747689906587978	0.272961858000162	3
0.748312146053539	0.273250192289092	3
0.748118903054437	0.273577707553811	3
0.747798704108304	0.273668765693603	3
0.746749353821769	0.274573138853336	3
0.746328551568689	0.275435915111621	3
0.745794066290729	0.276783733856513	3
0.749283668278946	0.278580114866392	3
0.752745417005057	0.280741059314071	3
0.755537529600313	0.282273504922783	3
0.75674022794579	0.283134670279702	3
0.757088010776101	0.28307767643587	3
0.75719880889496	0.283219712056796	3
0.758010405115604	0.283800833851667	3
0.758084501357592	0.283810214431353	3
0.758704278334961	0.284136829160422	3
0.759260346393987	0.284342349133544	3
0.759617670327308	0.284390957591917	3
0.760910699609138	0.284762437928065	3
0.765696332123229	0.280947053432857	3
0.766238550417397	0.279087518949411	3
0.766440064496072	0.278968982533378	3
0.781781449028634	0.284706486181357	3
0.782433080465176	0.28580060288474	3
0.782433080465176	0.28580060288474	4
0.782600662619951	0.285404060198011	4
0.782852035852113	0.28564283859002	4
0.783123491243318	0.285480810395443	4
0.783273068703778	0.285508099354529	4
0.783451038182196	0.285641133030077	4
0.783663747718294	0.285597641251533	4
0.78343480348783	0.285181152894051	4
0.783309078092407	0.285109851107858	4
0.783215592179619	0.284892392215135	4
0.782974606271101	0.284680050002242	4
0.782956601576786	0.284589655325268	4
0.783001613312572	0.284302268474886	4
0.783530674330126	0.283997826025075	4
0.783568068695241	0.282334905080729	4
0.783444113299767	0.282272652142812	4
0.783199664950034	0.282044107110461	4
0.782908127399786	0.281100980217705	4
0.78243169548869	0.280709506455127	4
0.7822267189688	0.280797342792187	4
0.781859007711836	0.28067027857644	4
0.781827845740907	0.280232802451081	4
0.781684500674632	0.280181635652793	4
0.781486449037171	0.280455378023632	4
0.781364571106425	0.280707800895184	4
0.781267776484814	0.280715665232081	4
0.781095193179949	0.280698420315498	4
0.781231613363794	0.280405064005316	4
0.781193526510437	0.280323197128056	4
0.780940075813546	0.280162874493421	4
0.780821660324016	0.280430647404459	4
0.78059383169211	0.280598645058837	4
0.777881355244785	0.278833390517916	4
0.777960298904472	0.278150313760777	4
0.777845345856156	0.277926032628283	4
0.777107153389256	0.278978363113064	4
0.771371965761799	0.275801757719377	4
0.766923036266133	0.273225793401329	4
0.767213573863359	0.272966264314274	4
0.767235040998888	0.272845169558327	4
0.767111778091657	0.27188835043035	4
0.766704595004849	0.271849122551663	4
0.766551555103174	0.271915639389436	4
0.766669085592731	0.271543069200485	4
0.766442334472532	0.271319546189386	4
0.76619838609931	0.271079062237434	4
0.766217775770111	0.271733997255515	4
0.76308426647112	0.26956281944818	4
0.761057353384236	0.268776556314494	4
0.759709078775367	0.265900982250732	4
0.759227414423109	0.26581290884084	4
0.7591959449874	0.265807176453872	4
0.759194713743303	0.265812150719445	4
0.759141930904455	0.26602207700668	4
0.758648186787289	0.266570414528328	4
0.758581707915973	0.266539714449356	4
0.75834695440164	0.266559328388699	4
0.754975459745686	0.263105474845711	4
0.755267459185593	0.262700261945013	4
0.755477206256988	0.262740768993657	4
0.755724001449377	0.262735700069507	4
0.755983107005258	0.262907913868063	4
0.756158999018948	0.263098415533108	4
0.756162115216041	0.263101826652993	4
0.755250916333959	0.261193731466853	4
0.755064945153895	0.260804153434151	4
0.754403618881953	0.259418575297683	4
0.754373379997851	0.259355232506963	4
0.754373110619925	0.259354664555502	4
0.755050402900795	0.261345715618926	4
0.75507260061142	0.262148845034888	4
0.754783602415558	0.262358771322122	4
0.754546425192374	0.262641657199814	4
0.754361145808065	0.262696424435141	4
0.754324097687071	0.262614273582151	4
0.754464904091448	0.262459162285922	4
0.754398193929058	0.261263564765936	4
0.754316672828132	0.260369187893028	4
0.754222032537442	0.260221183665082	4
0.754136625884985	0.261023933593956	4
0.75410407893757	0.261164642289247	4
0.754008592426249	0.261137685061569	4
0.753992973353931	0.261331218359412	4
0.75391637584441	0.261518262001671	4
0.75398924153479	0.262663687064817	4
0.753849320130388	0.263321654568476	4
0.753829661081662	0.263863169850353	4
0.754122583608396	0.265268030194756	4
0.753741253877647	0.265688118989276	4
0.753866362958534	0.265981380640882	4
0.753931110609242	0.26596351916438	4
0.754045756192779	0.266043917554529	4
0.754174751517684	0.266057088741188	4
0.754161594241069	0.266095321425649	4
0.754191216810635	0.266198697119349	4
0.754275469777681	0.266217932424385	4
0.754316249717815	0.266285396700707	4
0.754269968651079	0.266580269253678	4
0.754321559025173	0.266667347469344	4
0.754413044339427	0.266724057337446	4
0.754416967977812	0.266786120105429	4
0.754327906372407	0.266811514187419	4
0.754477868856331	0.267048349946653	4
0.754508953961064	0.267131686163804	4
0.754489602377117	0.267372311677231	4
0.754106463867079	0.2672567130882	4
0.753105857135471	0.269303337264024	4
0.75323827612225	0.268998942569891	4
0.753174490337711	0.26873751775296	4
0.753054189895183	0.268516695496031	4
0.752976977456103	0.268497176215264	4
0.752528398807113	0.269952776967969	4
0.752090323127302	0.269816095099703	4
0.75175819814865	0.270009486836071	4
0.748232355480731	0.273113795249337	4
0.748168762207924	0.272776046624961	4
0.748352771568795	0.272519786243537	4
0.748712249833041	0.272545796032667	4
0.748780729302889	0.272463645179676	4
0.745941720018851	0.269420405192946	4
0.745659877304002	0.270149532068544	4
0.745411966513055	0.270348229801894	4
0.74428459565366	0.270587860973874	4
0.743555251801528	0.270459233612439	4
0.743506238868674	0.270529019155843	4
0.743058852684437	0.270746620462821	4
0.742980294048213	0.271418468666075	4
0.743104365089224	0.271456606691959	4
0.743193849804944	0.27170846161205	4
0.743355276431727	0.271652130378255	4
0.743706367970863	0.271379240787388	4
0.743869795196181	0.271330632329015	4
0.744273515841775	0.27123426819224	4
0.744704436040572	0.271322862650695	4
0.744791497047442	0.2713041961499	4
0.745015863238133	0.271476457704135	4
0.745715622607553	0.271707845052131	4
0.745770982887641	0.271877358949297	4
0.746150158979955	0.272471651930828	4
0.746199902487905	0.272533620893014	4
0.746389952423719	0.272699486597463	4
0.746491901927812	0.272847396166833	4
0.747312193030834	0.273379957259009	4
0.747637700591836	0.273398245125497	4
0.747601575557671	0.273035244833386	4
0.747689906587978	0.272961858000162	4
0.747980944161715	0.273039177001834	4
0.74808227804376	0.273060448745442	4
0.748312146053539	0.273250192289092	4
0.748118903054437	0.273577707553811	4
0.747798704108304	0.273668765693603	4
0.747671401917152	0.273952978496931	4
0.747349394884217	0.274119601469995	4
0.747233018080074	0.274169820829734	4
0.746749353821769	0.274573138853336	4
0.746719499961131	0.27471972234985	4
0.746328551568689	0.275435915111621	4
0.74622633268667	0.275797399160943	4
0.745794066290729	0.276783733856513	4
0.749283668278946	0.278580114866392	4
0.75072473631236	0.27942607259808	4
0.751217095453041	0.279758656786949	4
