fill	x	y	tooltip
#DEF0FF	0.683816522286173	0.0464934872937747	BROWNSVILLE 6.4 SE
#DAEEFF	0.693234362389218	0.054637536021213	BROWNSVILLE 12.6 E
#DFF0FF	0.61710912985042	0.0749422271416637	MISSION 4.3 WSW
#DDEFFF	0.633998918094041	0.0662438714327768	SANTA ANA NWR
#DEF0FF	0.65980103002341	0.0745243649556486	HARLINGEN 4.7 WSW
#DFF0FF	0.679772390947808	0.0656639810521844	LOS FRESNOS 0.3 NE
#F6FBFF	0.692458775557202	0.0680176537734126	LAGUNA VISTA 0.3 N TX 
#FFFFFF	0.583128731772744	0.0908636292088124	RIO GRANDE CITY 2.8 W
#F0F8FF	0.587269811465112	0.0912303245965401	RIO GRANDE CITY
#E6F3FF	0.611700796673597	0.0938824703077793	LA JOYA 11.1 N
#E9F5FF	0.632572392313727	0.0845104184214394	EDINBURG
#E3F2FF	0.657855138060943	0.0976347021822011	RAYMONDVILLE 2.0 SSW
#FFFFFF	0.564729319159664	0.106682697679386	FALCON DAM
#E6F3FF	0.635148448577206	0.107271115859693	SAN MANUEL
#E4F2FF	0.658485302361956	0.119372063654704	RAYMONDVILLE
#D8EDFF	0.683200207750018	0.106657114280243	PORT MANSFIELD
#FFFFFF	0.575559835278165	0.146643967141979	ESCOBAS
#E1F1FF	0.635148448577206	0.155905157632029	FALFURRIAS
#EDF7FF	0.549231432284213	0.171306363916587	EL CENIZO 8.8 E
#EFF7FF	0.59656300368444	0.171604836906598	HEBBRONVILLE
#E1F1FF	0.611278378845446	0.173387147046948	HEBBRONVILLE 13.6 E
#E1F1FF	0.632918636435162	0.163597232974593	FALFURRIAS 0.5 WNW
#E4F3FF	0.655694574743186	0.180303192615485	KINGSVILLE 6.5 SSE
#F2F9FF	0.539723568709596	0.192830530396225	LAREDO 2
#EAF5FF	0.571301032584509	0.202057609687417	FREER 29.5 WSW
#FFFFFF	0.614664646353085	0.195269481114599	BENAVIDES 2
#E6F3FF	0.631879904070855	0.194476395741142	ALICE 13.1 SSW
#E4F2FF	0.653887180429293	0.189658188902396	KINGSVILLE
#DBEEFF	0.685146099712485	0.200701689532796	CORPUS CHRISTI BOTANICAL GARDENS
#E2F1FF	0.697167695608724	0.194723701932865	CORPUS CHRISTI 9.0 SSE
#E7F4FF	0.529966409367545	0.221330437042402	LAS TIENDAS RANCH
#FFFFFF	0.547590235148609	0.227726286828348	ENCINAL
#FFFFFF	0.600717933141664	0.218746513728879	FREER
#E7F4FF	0.638957133912997	0.228937234387821	ORANGE GROVE 8.1 WNW
#EBF6FF	0.651138002105096	0.221807993826419	ORANGE GROVE 4.5 SE
#E1F1FF	0.680139409716528	0.213305777510968	CORPUS CHRISTI 4.8 W
#E1F1FF	0.703386240029705	0.227316952442047	ARANSAS PASS 6.1 NNW
#FFFFFF	0.553344812446867	0.253795770555865	ARTESIA WELLS 1.1 W
#F3F9FF	0.569535187565188	0.24968537109343	ARTESIA WELLS 14.0 SE
#FFFFFF	0.607871336690521	0.243025159516331	LOMA ALTA
#ECF6FF	0.637066641009958	0.243946161885508	GEORGE WEST 11.3 S
#E5F3FF	0.660091875085417	0.253105018778983	BEEVILLE 9.0 S
#E2F2FF	0.683795747638887	0.239332622239912	WELDER W LIFE FOUND
