fill	x	y	tooltip
#72BFFF	0.683816522286173	0.0464469801015264	BROWNSVILLE 6.4 SE
#5FB1F6	0.693234362389218	0.0542264686336359	BROWNSVILLE 12.6 E
#A5D6FF	0.61710912985042	0.073622240565523	MISSION 4.3 WSW
#DAEEFF	0.633998918094041	0.0653132580495528	SANTA ANA NWR
#87C8FF	0.65980103002341	0.0732230835623049	HARLINGEN 4.7 WSW
#61B5FC	0.679772390947808	0.0647593258818216	LOS FRESNOS 0.3 NE
#8DCBFF	0.692458775557202	0.0670076387979076	LAGUNA VISTA 0.3 N TX 
#67BAFF	0.583128731772744	0.0888309369942644	RIO GRANDE CITY 2.8 W
#93CDFF	0.587269811465112	0.0891812176297416	RIO GRANDE CITY
#B9DFFF	0.611700796673597	0.0917146426909837	LA JOYA 11.1 N
#B2DCFF	0.632572392313727	0.0827621213330903	EDINBURG
#AFDAFF	0.657855138060943	0.0952989096586571	RAYMONDVILLE 2.0 SSW
#A3D5FF	0.679592344004661	0.0856865573362601	RIO HONDO 9.4 NE
#C1E3FF	0.583177205949745	0.105294126861692	RIO GRANDE CITY 13.8 NNW
#96CFFF	0.635148448577206	0.104503958916546	SAN MANUEL
#AFDAFF	0.658485302361956	0.116063219887292	RAYMONDVILLE
#8FCCFF	0.683200207750018	0.103917442503653	PORT MANSFIELD
#A3D5FF	0.575559835278165	0.142114323893246	ESCOBAS
#BAE0FF	0.635148448577206	0.150960946454367	FALFURRIAS
#8FCCFF	0.549231432284213	0.165672733144408	EL CENIZO 8.8 E
#96CFFF	0.59656300368444	0.165957845289564	HEBBRONVILLE
#B5DDFF	0.611278378845446	0.167660372099209	HEBBRONVILLE 13.6 E
#91CDFF	0.655694574743186	0.174266827805534	KINGSVILLE 6.5 SSE
#DFF0FF	0.692181780260054	0.176327781311946	PADRE ISLAND NATIONAL SEASHORE
#6ABBFF	0.536704319970679	0.192514005095508	LAREDO 8.4 NNW
#9ED2FF	0.571301032584509	0.19504743015675	FREER 29.5 WSW
#ACD9FF	0.614664646353085	0.188563165369777	BENAVIDES 2
#ABD8FF	0.631879904070855	0.187805581669791	ALICE 13.1 SSW
#81C5FF	0.657965936179802	0.187683390750439	BISHOP 0.4 ENE
#6ABBFF	0.685146099712485	0.193752206411613	CORPUS CHRISTI BOTANICAL GARDENS
#7BC3FF	0.697167695608724	0.188041817447206	CORPUS CHRISTI 9.0 SSE
#ADD9FF	0.529966409367545	0.213457528672527	LAS TIENDAS RANCH
#D0E9FF	0.547590235148609	0.219567074640152	ENCINAL
#B0DBFF	0.600717933141664	0.210989272101606	FREER
