fill	x	y	tooltip
#FBFDFF	0.683816522286173	0.0464469801015264	BROWNSVILLE 6.4 SE
#FFFFFF	0.693234362389218	0.0542264686336359	BROWNSVILLE 12.6 E
#FFFFFF	0.625896805652451	0.0734593193397198	MCALLEN MILLER AIRPORT
#FFFFFF	0.633998918094041	0.0653132580495528	SANTA ANA NWR
#FFFFFF	0.660341170852849	0.0748522958203382	HARLINGEN 4.4 W
#FFFFFF	0.679772390947808	0.0647593258818216	LOS FRESNOS 0.3 NE
#FFFFFF	0.688781662987558	0.0719848822461995	PORT ISABEL CAMERON CO AIRPORT
#FFFFFF	0.583128731772744	0.0888309369942644	RIO GRANDE CITY 2.8 W
#FFFFFF	0.587269811465112	0.0891812176297416	RIO GRANDE CITY
#FFFFFF	0.632572392313727	0.0827621213330903	EDINBURG
#FFFFFF	0.657855138060943	0.0952989096586571	RAYMONDVILLE 2.0 SSW
#FFFFFF	0.679592344004661	0.0856865573362601	RIO HONDO 9.4 NE
#FFFFFF	0.564729319159664	0.103941880687524	FALCON DAM
#FFFFFF	0.635148448577206	0.104503958916546	SAN MANUEL
#FFFFFF	0.658485302361956	0.116063219887292	RAYMONDVILLE
#FFFFFF	0.683200207750018	0.103917442503653	PORT MANSFIELD
#FFFFFF	0.575559835278165	0.142114323893246	ESCOBAS
#F5FAFF	0.635148448577206	0.150960946454367	FALFURRIAS
#FFFFFF	0.549231432284213	0.165672733144408	EL CENIZO 8.8 E
#FFFFFF	0.585600914799793	0.175716826715184	BRUNI
#FFFFFF	0.611278378845446	0.167660372099209	HEBBRONVILLE 13.6 E
#ECF6FF	0.655694574743186	0.174266827805534	KINGSVILLE 6.5 SSE
#FFFFFF	0.692181780260054	0.176327781311946	PADRE ISLAND NATIONAL SEASHORE
#EAF5FF	0.539723568709596	0.186233391840789	LAREDO 2
#F2F9FF	0.571301032584509	0.19504743015675	FREER 29.5 WSW
#FFFFFF	0.614664646353085	0.188563165369777	BENAVIDES 2
#FFFFFF	0.631879904070855	0.187805581669791	ALICE 13.1 SSW
#EFF7FF	0.657965936179802	0.187683390750439	BISHOP 0.4 ENE
#FFFFFF	0.685146099712485	0.193752206411613	CORPUS CHRISTI BOTANICAL GARDENS
#EEF7FF	0.697167695608724	0.188041817447206	CORPUS CHRISTI 9.0 SSE
#EDF7FF	0.529966409367545	0.213457528672527	LAS TIENDAS RANCH
#F3F9FF	0.547590235148609	0.219567074640152	ENCINAL
#F3F9FF	0.600717933141664	0.210989272101606	FREER
