"set",".sample","x","y","group"
8,"1",-1.75198514938637,-1.66350509248572,1
8,"1",1.53606889813646,1.44306006699532,2
8,"1",-1.59036141414014,-2.05669782375418,1
8,"1",-0.176849886564028,-0.24370876732427,1
8,"1",-1.58257526182698,-0.0500881479983173,3
8,"1",-0.0266940542399947,-0.839876851578605,1
8,"1",-1.30645612658523,-0.594092553434235,3
8,"1",-1.33316440514088,0.477931728454967,3
8,"1",-1.14379350726652,-0.505440999763347,3
8,"1",-1.08681971051639,-0.875481411245388,3
8,"1",1.25087282534355,1.63235203786416,2
8,"1",1.455226282979,1.87548899227459,2
8,"1",-0.861383407095331,-0.45431039272666,3
8,"1",-0.897416510688166,0.618627955554378,3
8,"1",-0.715044360553075,-0.177500637413865,3
8,"1",0.968371108527493,1.30199783805661,2
8,"1",-0.573576180051766,-0.244870437671138,3
8,"1",-0.758714654179716,-0.0700957643745856,3
8,"1",-1.70123471785377,0.0776703645539902,3
8,"1",1.83440024229353,1.1989703819162,2
8,"1",-0.280013810643377,0.373530535742775,3
8,"1",-0.205750051571005,-1.11875457320459,1
8,"1",-0.140572533780829,-0.0462901047217012,1
8,"1",0.29430094152006,-0.646648967980527,1
8,"1",0.0151865738686894,-1.08732594731186,1
8,"1",0.32176556095499,-1.14691315351967,1
8,"1",0.167968203410305,0.698696402388161,2
8,"1",0.227197831148308,-0.256477377657753,1
8,"1",0.435093110786516,-1.63410368706349,1
8,"1",0.378335690488196,0.586450424453429,2
8,"1",0.448495000062162,0.50411973373224,2
8,"1",-0.254719844133775,-1.14279445309092,1
8,"1",0.612456214926936,0.77320916862394,2
8,"1",0.663839035883266,-0.110591604457671,2
8,"1",0.252333882017431,-0.712447184496688,1
8,"1",-1.53070181905687,0.366207631286826,3
8,"1",-0.554138819222871,-0.931919859500856,1
8,"1",0.95680868889745,0.266820854750501,2
8,"1",0.777932685549792,-1.15183460556267,1
8,"1",1.11071204245547,1.93288705514259,2
8,"1",1.187660307174,1.40759257139097,2
8,"1",-0.203293389521368,-0.753997416630583,1
8,"1",0.915905472358883,1.14940030862501,2
8,"1",1.39327556609554,1.30591588059342,2
8,"1",1.47105344914042,0.524837882569179,2
8,"2",-1.46243486901651,-2.39395742845412,1
8,"2",-1.37678767453748,-1.48812355996125,2
8,"2",-1.30267589277164,-0.522053492184316,2
8,"2",-1.23114471474279,-0.805332503937456,2
8,"2",-1.16379271843034,-0.370562123438564,2
8,"2",-1.08764295400322,-1.13867513369883,2
8,"2",0.845499069639382,0.00396044088402092,3
8,"2",-0.936260548155646,-1.54324628560658,2
8,"2",-0.858578550600703,-0.327645162652429,2
8,"2",-0.210650943373391,0.745971643187286,3
8,"2",-0.721222865415889,-0.824412810733724,2
8,"2",-0.640982396354666,-0.147231043450072,2
8,"2",-0.581708412693022,-0.416877883152473,2
8,"2",-0.514674409641217,-0.121930810770228,2
8,"2",-0.55241887380007,-1.29330986561515,2
8,"2",-0.356477523829128,-0.387330909275125,2
8,"2",-0.272664940045218,-0.293013052422307,2
8,"2",-0.221199042791616,-1.27280232112234,2
8,"2",-0.137311833331988,0.172958584459344,3
8,"2",1.32370188873354,-0.0916728555299143,3
8,"2",-0.111610107469005,1.05055917175927,3
8,"2",-1.19044677621104,-1.30522762798866,2
8,"2",-1.05145558612455,-1.2588838024215,2
8,"2",0.245009260127398,0.42011996546507,3
8,"2",1.33360907049202,0.376899622927728,3
8,"2",0.376505636436121,1.17557102542881,3
8,"2",-1.41265532603423,-0.959768997671561,2
8,"2",-0.197002309075149,0.534063559480941,3
8,"2",0.0177946332772932,0.869407422855257,3
8,"2",0.666122702092023,0.829759822521353,3
8,"2",0.75960722593457,0.191452246794936,3
8,"2",-0.47298906228247,-1.23887263621246,2
8,"2",0.904107660055447,1.15947129068339,3
8,"2",0.955704635810704,1.4215847520686,3
8,"2",1.04305789309846,1.41759360890893,3
8,"2",1.11534560871044,0.525228344787182,3
8,"2",1.18575262911618,1.07872340675614,3
8,"2",1.27231539805137,0.609097223826471,3
8,"2",-1.18409706562914,-0.818717539673554,2
8,"2",1.40755925521424,1.14750447058524,3
8,"2",-0.329593456208622,1.138281403587,3
