"set",".sample","x","y","group"
5,"1",-1.48718631675642,-0.933415061633135,1
5,"1",-1.42735526394482,-1.40783481366067,1
5,"1",-1.33289120799464,-0.937700609728606,1
5,"1",-1.26511654342964,-1.82035794317486,1
5,"1",1.44061066738745,0.058778835279254,2
5,"1",-1.12679358474332,-1.36462252034157,1
5,"1",-1.05892991203968,-1.05810850893741,1
5,"1",1.26951593070199,-0.250403552057506,2
5,"1",-0.903095621695287,-0.80836742393567,1
5,"1",0.890106642830546,-0.0303660376290975,2
5,"1",-0.613432606683073,1.06847095878617,3
5,"1",-0.668485661723531,-0.369334449457856,1
5,"1",-0.586848096070111,-0.249285831629598,1
5,"1",-0.530296117810437,-0.698536134683036,1
5,"1",0.580474124122631,-0.49776342891768,2
5,"1",-0.380487639667693,-0.0416097856857553,1
5,"1",-0.305844224092359,0.0137500407061177,1
5,"1",-0.0250089367228873,2.14566158896959,3
5,"1",1.46813950497682,-0.0797257597932063,2
5,"1",-0.053447357530754,-0.573384402506499,2
5,"1",-0.636678677087264,-0.373759669783874,1
5,"1",0.0721693446895558,-0.486671132078597,2
5,"1",0.166033185698739,0.584639484230601,3
5,"1",0.243258040025039,-0.214555161924099,2
5,"1",1.49187401121845,-0.261038306444448,2
5,"1",1.40395461991172,-0.734610414731907,2
5,"1",-0.210357978774068,1.74653271787253,3
5,"1",0.547017901455869,0.52904904206307,2
5,"1",-0.634493376374372,1.02246629243101,3
5,"1",1.39229780710852,0.206409424917095,2
5,"1",0.765093153067584,0.356485712122763,2
5,"1",-1.18701941528137,-1.17108653130731,1
5,"1",-1.12910917418062,-1.20132208629912,1
5,"1",0.985726672253517,1.15030409013441,3
5,"1",0.7424968362104,-0.500664109841415,2
5,"1",1.13180105592592,1.90958317992055,3
5,"1",1.22436691787173,1.1932775692207,3
5,"1",-1.24108048412103,-1.16775929013145,1
5,"1",1.36141032440064,1.26318050019185,3
5,"1",1.4372353842526,1.22518911161474,3
5,"1",-0.746004424985964,1.35068982328608,3
5,"1",-1.4480314447088,-1.23698235491534,1
5,"1",-0.541592690494029,1.44107740232245,3
5,"1",1.06270993533715,0.253933697408196,2
5,"1",-0.136705302534709,0.949785849752549,3
5,"2",0.871611773210541,-0.33305372646394,1
5,"2",0.404827205856154,0.992198424070049,2
5,"2",-1.7229440277262,-1.91368671381812,3
5,"2",0.895901328803212,-0.115906869988847,1
5,"2",1.27086034711508,0.316028242146396,1
5,"2",1.10158723167696,0.146458174940098,1
5,"2",0.60550018780741,-0.265229369917054,1
5,"2",-1.45021256530964,-1.32335535796122,3
5,"2",-1.23467011856596,-0.780162786289859,3
5,"2",-0.129721206227542,1.64133455624591,2
5,"2",-1.08562680931497,-1.25715543216979,3
5,"2",-1.0208359790798,-0.017225096751908,2
5,"2",0.125079525256845,1.47490479354155,2
5,"2",-1.44528900334013,-1.36341496419266,3
5,"2",-0.792031723108582,-0.977658152531303,3
5,"2",-0.705410528558899,-0.306669532791152,2
5,"2",-0.633217653872386,-0.257394696826451,2
5,"2",-0.549518671665389,0.184418226338416,2
5,"2",0.141777504335496,1.40701091672558,2
5,"2",-0.854960681042504,-0.921052362943554,3
5,"2",-0.327141589008828,-0.295053890761203,2
5,"2",1.37336477269202,0.178918897973242,1
5,"2",-0.179140738133628,0.0548429343815911,2
5,"2",-1.73756212191441,-1.32166253807797,3
5,"2",-0.0147194639711727,0.134471913229201,2
5,"2",0.0780592945977578,-0.213418331059051,2
5,"2",-1.26292141296597,-1.78741698998132,3
5,"2",1.34703292311901,-0.213894903277639,1
5,"2",-0.348150949846478,0.814991751390764,2
5,"2",-0.158502206318448,0.870266937576146,2
5,"2",0.441912987222264,0.342895509700703,2
5,"2",0.538986340176178,1.2426637226451,2
5,"2",0.592312061389694,1.11562699416985,2
5,"2",0.668280783105987,1.19756488871045,2
5,"2",-0.976132881736041,-1.62664908424587,3
5,"2",0.846177724618981,0.781627896209615,1
5,"2",1.66671668586561,0.523845401927894,1
5,"2",-1.58927306882868,-1.21394331003698,3
5,"2",0.170676696985059,1.17157969597869,2
5,"2",1.11919262923223,-0.397685995601036,1
5,"2",1.23612388674352,1.15768238125813,1
5,"2",1.1261498481881,-0.248060810982051,1
5,"2",1.37530604180306,2.15734012226454,1
5,"2",-1.05281468036995,-0.915550816633732,3
5,"2",1.27336030110444,0.158629351878807,1
5,"3",0.0714899723622274,0.327473986381891,1
5,"3",-1.90502792790743,-1.47933604958383,2
5,"3",0.977744352571002,-0.291954020270224,3
5,"3",-1.72067973605234,-1.56077789027434,2
5,"3",1.49525223206423,-0.324185873707136,3
5,"3",-1.26332681948686,0.763034341323944,1
5,"3",-1.45708370932539,-1.61151203509401,2
5,"3",-2.49095196210647,-2.35679863819313,2
5,"3",-1.28726291873761,-0.835651011606762,2
5,"3",0.122118555023946,1.22285666214425,1
5,"3",-0.256877057701626,0.765226000448662,1
5,"3",0.948452958131394,-0.734081321726745,3
5,"3",-0.551668448107335,0.560711424239089,1
5,"3",0.841178283737182,-0.955849409671865,3
5,"3",-0.33120788629604,0.99629259818183,1
5,"3",-0.697245509720444,-1.18030870666273,2
5,"3",-0.625772809718011,-0.256208678460371,1
5,"3",-0.539702849122938,-1.23559055959704,2
5,"3",0.0293402755196508,1.38061325343875,1
5,"3",0.919942785803498,-0.167959970781661,3
5,"3",-0.291462387186703,0.453269641997477,1
5,"3",-0.203856708457244,-0.424575696787592,1
5,"3",-0.116174996284875,-0.146685796041244,1
5,"3",-1.23933817440291,-1.38096440720404,2
5,"3",0.0616726409145771,-0.262526615996727,1
5,"3",-1.80386583818699,-2.01672213970122,2
